respiratory_season,tester,site_type,name_of_sampling_location,7_day_average_of_sars-cov-2_concentration,number_of_samples_in_the_last_7_days,sars-cov-2_detected,sample_collection_date,units_(measuring_concentration),city_of_sampling_location,state_of_sampling_location,county_of_sampling_location,date_data_last_updated,date,source
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1259976.9081686193,4,Detected,2025-01-29T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2025-01-29,current
2024-2025,BioBot,Municipal,MWRA Southern,640241.4441492263,7,Detected,2025-01-25T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-01-25,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,858844.2874717898,4,Detected,2025-01-09T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2025-01-09,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,335473.6081637489,3,Detected,2024-10-16T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2024-10-16,current
2024-2025,BioBot,Municipal,MWRA Northern,781757.170607452,7,Detected,2024-09-14T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-09-14,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,927481.939834631,4,Detected,2024-09-16T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-09-16,current
2024-2025,BioBot,Municipal,Whitman,281350.7746625382,4,Detected,2024-11-20T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-11-20,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,381655.751146181,4,Detected,2024-11-05T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2024-11-05,current
2024-2025,BioBot,Municipal,MWRA Northern,689797.0848085068,7,Detected,2024-07-23T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-07-23,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,460314.24617642164,4,Detected,2024-10-08T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2024-10-08,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,678906.019489269,4,Detected,2025-02-11T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2025-02-11,current
2024-2025,BioBot,Municipal,MWRA Southern,1789478.4256059672,7,Detected,2024-07-21T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-07-21,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,5114701.851991773,3,Detected,2025-01-09T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-02-20T00:00:00Z,2025-01-09,current
2024-2025,BioBot,Municipal,Whitman,708060.07915630145,4,Detected,2024-07-03T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-07-03,current
2024-2025,BioBot,Municipal,Brockton/ Abington,1248995.053304437,4,Detected,2025-02-10T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2025-02-10,current
2024-2025,BioBot,Municipal,MWRA Northern,504992.5082167186,7,Detected,2025-01-20T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-01-20,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,1039052.6322887755,4,Detected,2024-09-09T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-09-09,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,1024637.4850268214,4,Detected,2024-08-12T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-08-12,current
2024-2025,BioBot,Municipal,Wareham WPCF,987389.5258866381,4,Detected,2024-07-18T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-07-18,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,2120258.069731218,4,Detected,2025-01-29T00:00:00Z,copies/L,Montague,MA,Franklin,2025-02-20T00:00:00Z,2025-01-29,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,1063414.2284137208,3,Detected,2024-08-21T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2024-08-21,current
2024-2025,BioBot,Municipal,Lynn WWTF,210669.22059915613,3,Detected,2024-10-31T00:00:00Z,copies/L,Lynn,MA,Essex,2025-02-20T00:00:00Z,2024-10-31,current
2024-2025,BioBot,Municipal,Wareham WPCF,562312.6408758733,4,Detected,2024-07-11T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-07-11,current
2024-2025,BioBot,Municipal,MWRA Southern,749034.8468295588,7,Detected,2024-08-16T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-08-16,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,957739.8085687906,4,Detected,2024-07-17T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-07-17,current
2024-2025,BioBot,Municipal,Fall River WWTP,491829.13281125604,5,Detected,2024-07-24T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-02-20T00:00:00Z,2024-07-24,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,580362.5357469452,4,Detected,2024-07-15T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-07-15,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,586898.9602853847,4,Detected,2024-07-02T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-07-02,current
2024-2025,BioBot,Municipal,MWRA Southern,305113.53700464295,7,Detected,2024-12-03T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-12-03,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,640771.7052228667,4,Detected,2024-09-24T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-09-24,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,670188.1293235046,4,Detected,2024-08-03T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-08-03,current
2024-2025,BioBot,Municipal,MWRA Southern,689609.6174304999,7,Detected,2024-08-19T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-08-19,current
2024-2025,BioBot,Municipal,MWRA Southern,922865.403844759,7,Detected,2025-01-13T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-01-13,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,949649.0672200783,3,Detected,2024-10-03T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-02-20T00:00:00Z,2024-10-03,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,763744.3340094626,3,Detected,2024-07-16T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-02-20T00:00:00Z,2024-07-16,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,382538.9283686475,4,Detected,2024-10-09T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2024-10-09,current
2024-2025,BioBot,Municipal,Hull WWTF,486567.7569179937,3,Detected,2024-11-21T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-02-20T00:00:00Z,2024-11-21,current
2024-2025,BioBot,Municipal,Greenfield WPCF,92666.76499600423,2,Detected,2024-11-07T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-02-20T00:00:00Z,2024-11-07,current
2024-2025,BioBot,Municipal,MWRA Northern,229600.03931368762,7,Detected,2024-10-15T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-10-15,current
2024-2025,BioBot,Municipal,MWRA Northern,679341.9158120023,7,Detected,2024-07-01T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-07-01,current
2024-2025,BioBot,Municipal,Hull WWTF,389963.2357547847,3,Detected,2024-10-23T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-02-20T00:00:00Z,2024-10-23,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,533804.2195535571,4,Detected,2024-10-26T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-10-26,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,197448.47193203092,4,Detected,2024-11-20T00:00:00Z,copies/L,Montague,MA,Franklin,2025-02-20T00:00:00Z,2024-11-20,current
2024-2025,BioBot,Municipal,Brockton/ Abington,263875.83439845545,4,Detected,2024-10-01T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-10-01,current
2024-2025,BioBot,Municipal,Wareham WPCF,112261.40600246059,4,Detected,2024-10-31T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-10-31,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,584110.325453883,4,Detected,2024-09-11T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-09-11,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,232255.1119530621,3,Detected,2024-10-16T00:00:00Z,copies/L,Montague,MA,Franklin,2025-02-20T00:00:00Z,2024-10-16,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,442947.5223785233,3,Detected,2024-11-13T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2024-11-13,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,974489.0827090131,4,Detected,2024-08-23T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2024-08-23,current
2024-2025,BioBot,Municipal,MWRA Northern,666276.7531549539,7,Detected,2024-06-30T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-06-30,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,610623.0515418566,3,Detected,2024-07-09T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-07-09,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,359628.81057751575,4,Detected,2024-10-22T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2024-10-22,current
2024-2025,BioBot,Municipal,Whitman,1860299.5863204969,4,Detected,2025-01-28T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2025-01-28,current
2024-2025,BioBot,Municipal,Lynn WWTF,1114351.3480417123,3,Detected,2025-01-23T00:00:00Z,copies/L,Lynn,MA,Essex,2025-02-20T00:00:00Z,2025-01-23,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,1329204.793990436,4,Detected,2024-08-14T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-08-14,current
2024-2025,BioBot,Municipal,MWRA Northern,236010.2534490511,7,Detected,2024-10-13T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-10-13,current
2024-2025,BioBot,Municipal,Hull WWTF,946892.7047253641,3,Detected,2024-09-19T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-02-20T00:00:00Z,2024-09-19,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,1018620.6835342093,4,Detected,2025-01-25T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2025-01-25,current
2024-2025,BioBot,Municipal,MWRA Southern,597569.8514182346,7,Detected,2024-12-17T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-12-17,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,364531.8869844029,4,Detected,2024-10-30T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2024-10-30,current
2024-2025,BioBot,Municipal,MWRA Northern,894153.1900638344,7,Detected,2025-01-06T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-01-06,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,354055.14539405715,4,Detected,2025-02-07T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2025-02-07,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,1104239.8850027588,4,Detected,2025-02-12T00:00:00Z,copies/L,Montague,MA,Franklin,2025-02-20T00:00:00Z,2025-02-12,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,903405.5350361402,4,Detected,2024-07-29T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-07-29,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,1635284.3608546248,3,Detected,2025-01-23T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2025-01-23,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,483887.0454978888,4,Detected,2024-10-10T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-10-10,current
2024-2025,BioBot,Municipal,MWRA Northern,165663.7887211414,7,Detected,2024-11-08T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-11-08,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,626506.365825638,3,Detected,2024-08-20T00:00:00Z,copies/L,Montague,MA,Franklin,2025-02-20T00:00:00Z,2024-08-20,current
2024-2025,BioBot,Municipal,MWRA Southern,417195.58255978674,7,Detected,2024-11-29T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-11-29,current
2024-2025,BioBot,Municipal,MWRA Northern,388392.04508955486,7,Detected,2024-09-20T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-09-20,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,769837.4648965701,3,Detected,2025-01-22T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-02-20T00:00:00Z,2025-01-22,current
2024-2025,BioBot,Municipal,Hull WWTF,484239.3364970799,3,Detected,2024-10-30T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-02-20T00:00:00Z,2024-10-30,current
2024-2025,BioBot,Municipal,Wareham WPCF,236687.98193095272,3,Detected,2024-11-19T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-11-19,current
2024-2025,BioBot,Municipal,Whitman,1174043.128053123,3,Detected,2024-08-06T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-08-06,current
2024-2025,BioBot,Municipal,Whitman,1150669.1087542856,3,Detected,2024-08-06T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-08-06,current
2024-2025,BioBot,Municipal,Greenfield WPCF,1312647.3613459137,2,Detected,2025-02-06T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-02-20T00:00:00Z,2025-02-06,current
2024-2025,BioBot,Municipal,MWRA Northern,805630.7973104261,7,Detected,2024-07-06T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-07-06,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,620745.4240829322,3,Detected,2024-09-25T00:00:00Z,copies/L,Montague,MA,Franklin,2025-02-20T00:00:00Z,2024-09-25,current
2024-2025,BioBot,Municipal,MWRA Northern,170686.92566638795,7,Detected,2024-11-12T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-11-12,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,254426.45374349138,4,Detected,2024-11-04T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-11-04,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,870603.7452346107,4,Detected,2024-08-09T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2024-08-09,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1201799.4810887908,3,Detected,2024-08-06T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2024-08-06,current
2024-2025,BioBot,Municipal,Lynn WWTF,2665094.6063423916,2,Detected,2025-01-09T00:00:00Z,copies/L,Lynn,MA,Essex,2025-02-20T00:00:00Z,2025-01-09,current
2024-2025,BioBot,Municipal,MWRA Northern,107497.97935415548,7,Detected,2024-11-19T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-11-19,current
2024-2025,BioBot,Municipal,MWRA Northern,692582.0418745818,7,Detected,2024-08-01T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-08-01,current
2024-2025,BioBot,Municipal,MWRA Southern,555174.414004719,7,Detected,2024-09-14T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-09-14,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,692787.77999103,4,Detected,2025-01-28T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2025-01-28,current
2024-2025,BioBot,Municipal,Brockton/ Abington,970459.5882921582,4,Detected,2024-08-05T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-08-05,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,195866.1752637424,4,Detected,2024-10-22T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-10-22,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,964265.270892282,2,Detected,2025-02-05T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2025-02-05,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,553946.5874129501,4,Detected,2024-09-30T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-09-30,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,301384.8508743563,4,Detected,2024-07-03T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-07-03,current
2024-2025,BioBot,Municipal,Wareham WPCF,1071553.7100912125,4,Detected,2025-02-12T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2025-02-12,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,1035208.1307740053,4,Detected,2025-02-01T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2025-02-01,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,342637.57841899525,4,Detected,2024-11-27T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-11-27,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,400609.8250648337,4,Detected,2025-02-11T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2025-02-11,current
2024-2025,BioBot,Municipal,MWRA Northern,254965.60656475698,7,Detected,2024-12-04T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-12-04,current
2024-2025,BioBot,Municipal,MWRA Northern,257911.73435141705,7,Detected,2024-10-01T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-10-01,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,1735833.1635336496,4,Detected,2024-08-19T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-08-19,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,131735.46907329725,2,Detected,2024-11-14T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-02-20T00:00:00Z,2024-11-14,current
2024-2025,BioBot,Municipal,Wareham WPCF,1265984.6349288288,4,Detected,2024-07-24T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-07-24,current
2024-2025,BioBot,Municipal,Lynn WWTF,945600.1770919656,3,Detected,2024-07-17T00:00:00Z,copies/L,Lynn,MA,Essex,2025-02-20T00:00:00Z,2024-07-17,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,287825.98979336576,3,Detected,2024-07-02T00:00:00Z,copies/L,Montague,MA,Franklin,2025-02-20T00:00:00Z,2024-07-02,current
2024-2025,BioBot,Municipal,Brockton/ Abington,1663367.702959427,4,Detected,2025-01-07T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2025-01-07,current
2024-2025,BioBot,Municipal,Brockton/ Abington,1075694.5383111665,4,Detected,2024-07-16T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-07-16,current
2024-2025,BioBot,Municipal,Greenfield WPCF,762566.5547232638,2,Detected,2024-12-12T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-02-20T00:00:00Z,2024-12-12,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1145920.186107211,4,Detected,2025-01-15T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2025-01-15,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,2500931.0330839413,3,Detected,2024-08-15T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-02-20T00:00:00Z,2024-08-15,current
2024-2025,BioBot,Municipal,Wareham WPCF,798743.9780953316,3,Detected,2024-12-24T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-12-24,current
2024-2025,BioBot,Municipal,Wareham WPCF,698410.1758748477,4,Detected,2024-09-12T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-09-12,current
2024-2025,BioBot,Municipal,Whitman,1275198.9375722634,4,Detected,2024-07-11T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-07-11,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1037459.0655415737,4,Detected,2025-01-08T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2025-01-08,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,1551705.906945788,5,Detected,2025-01-28T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2025-01-28,current
2024-2025,BioBot,Municipal,MWRA Northern,110681.05230046457,7,Detected,2024-11-22T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-11-22,current
2024-2025,BioBot,Municipal,Wareham WPCF,1492386.4453642056,4,Detected,2025-01-28T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2025-01-28,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,50008.81526067733,3,Detected,2024-11-06T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2024-11-06,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,385685.81148859026,4,Detected,2025-02-12T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2025-02-12,current
2024-2025,BioBot,Municipal,Lynn WWTF,529278.9767169887,3,Detected,2024-09-19T00:00:00Z,copies/L,Lynn,MA,Essex,2025-02-20T00:00:00Z,2024-09-19,current
2024-2025,BioBot,Municipal,Brockton/ Abington,277259.54191870894,4,Detected,2024-11-18T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-11-18,current
2024-2025,BioBot,Municipal,Greenfield WPCF,155474.98713796068,3,Detected,2024-11-27T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-02-20T00:00:00Z,2024-11-27,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,887557.3806340935,3,Detected,2024-09-05T00:00:00Z,copies/L,Montague,MA,Franklin,2025-02-20T00:00:00Z,2024-09-05,current
2024-2025,BioBot,Municipal,MWRA Northern,181683.46957791992,7,Detected,2024-10-20T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-10-20,current
2024-2025,BioBot,Municipal,MWRA Northern,132419.20204389695,7,Detected,2024-11-23T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-11-23,current
2024-2025,BioBot,Municipal,Wareham WPCF,1104106.0246882325,3,Detected,2024-12-04T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-12-04,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,1015723.431604125,3,Detected,2025-02-06T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-02-20T00:00:00Z,2025-02-06,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,1156491.3187445682,4,Detected,2024-07-24T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-07-24,current
2024-2025,BioBot,Municipal,MWRA Northern,242901.99731208826,6,Detected,2024-09-24T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-09-24,current
2024-2025,BioBot,Municipal,MWRA Northern,260630.33691668816,6,Detected,2024-09-24T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-09-24,current
2024-2025,BioBot,Municipal,Lynn WWTF,199014.14602918568,2,Detected,2024-11-20T00:00:00Z,copies/L,Lynn,MA,Essex,2025-02-20T00:00:00Z,2024-11-20,current
2024-2025,BioBot,Municipal,MWRA Southern,203716.170692748,7,Detected,2024-10-16T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-10-16,current
2024-2025,BioBot,Municipal,Brockton/ Abington,281178.80260637496,4,Detected,2024-11-19T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-11-19,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,585273.2783858144,3,Detected,2024-11-14T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-11-14,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1172970.1936522583,4,Detected,2025-01-07T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2025-01-07,current
