respiratory_season,tester,site_type,name_of_sampling_location,7_day_average_of_sars-cov-2_concentration,number_of_samples_in_the_last_7_days,sars-cov-2_detected,sample_collection_date,units_(measuring_concentration),city_of_sampling_location,state_of_sampling_location,county_of_sampling_location,date_data_last_updated,date,source
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,1738926.75,4,Detected,2024-09-23T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-09-23,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,713017.2250000001,4,Detected,2024-12-09T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-06-12T00:00:00Z,2024-12-09,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,165012.99000000002,3,Detected,2024-10-29T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-06-12T00:00:00Z,2024-10-29,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,341171.18333333335,3,Detected,2024-10-15T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-06-12T00:00:00Z,2024-10-15,current
2024-2025,BioBot,Municipal,Whitman,1400325.9333333333,3,Detected,2025-02-05T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2025-02-05,current
2024-2025,BioBot,Municipal,Whitman,1009854.5033333333,3,Detected,2025-02-05T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2025-02-05,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,170313.9025,4,Detected,2025-05-11T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2025-05-11,current
2024-2025,BioBot,Municipal,Springfield WWTP,304097.725,2,Detected,2024-11-29T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-06-12T00:00:00Z,2024-11-29,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,1693872.99,2,Detected,2024-08-12T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-06-12T00:00:00Z,2024-08-12,current
2024-2025,BioBot,Municipal,Whitman,6167608.483333333,3,Detected,2024-08-30T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-08-30,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,819725.6866666669,3,Detected,2024-09-10T00:00:00Z,copies/L,Montague,MA,Franklin,2025-06-12T00:00:00Z,2024-09-10,current
2024-2025,BioBot,Municipal,Northampton WWTP,3270499.78,1,Detected,2024-07-17T00:00:00Z,copies/L,Northampton,MA,Hampshire,2025-06-12T00:00:00Z,2024-07-17,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,196465.72,4,Detected,2024-11-20T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-11-20,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,99164.735,2,Detected,2025-04-17T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-06-12T00:00:00Z,2025-04-17,current
2024-2025,BioBot,Municipal,Greenfield WPCF,757298.715,2,Detected,2024-08-23T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-06-12T00:00:00Z,2024-08-23,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,393329.53500000003,2,Detected,2024-10-07T00:00:00Z,copies/L,Norton,MA,Bristol,2025-06-12T00:00:00Z,2024-10-07,current
2024-2025,BioBot,Municipal,Gloucester WWTP,68686.03,1,Detected,2025-05-13T00:00:00Z,copies/L,Gloucester,MA,Essex,2025-06-12T00:00:00Z,2025-05-13,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,515585.5633333333,3,Detected,2024-11-28T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-11-28,current
2024-2025,BioBot,Municipal,Springfield WWTP,1243613.775,2,Detected,2025-02-11T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-06-12T00:00:00Z,2025-02-11,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,232123.055,2,Detected,2024-11-08T00:00:00Z,copies/L,Norton,MA,Bristol,2025-06-12T00:00:00Z,2024-11-08,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,1224281.2875,4,Detected,2025-01-31T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-06-12T00:00:00Z,2025-01-31,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,3707628.42,2,Detected,2025-01-21T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-06-12T00:00:00Z,2025-01-21,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,161723.16,2,Detected,2025-04-04T00:00:00Z,copies/L,Norton,MA,Bristol,2025-06-12T00:00:00Z,2025-04-04,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,572698.04,2,Detected,2024-07-25T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-06-12T00:00:00Z,2024-07-25,current
2024-2025,BioBot,Municipal,Springfield WWTP,1073811.33,2,Detected,2025-02-25T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-06-12T00:00:00Z,2025-02-25,current
2024-2025,BioBot,Municipal,Lynn WWTF,566271.5766666667,3,Detected,2024-09-24T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2024-09-24,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,649274.525,4,Detected,2024-09-23T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-09-23,current
2024-2025,BioBot,Municipal,Wareham WPCF,719771.86,3,Detected,2024-09-18T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2024-09-18,current
2024-2025,BioBot,Municipal,Greenfield WPCF,226970.41499999998,2,Detected,2025-05-14T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-06-12T00:00:00Z,2025-05-14,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,448331.05499999993,4,Detected,2025-02-03T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2025-02-03,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,1980842.21,3,Detected,2024-09-03T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-06-12T00:00:00Z,2024-09-03,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,106724.27666666666,3,Detected,2024-11-25T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-06-12T00:00:00Z,2024-11-25,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,136736.58,3,Detected,2024-11-25T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-06-12T00:00:00Z,2024-11-25,current
2024-2025,BioBot,Municipal,Wareham WPCF,1573367.295,4,Detected,2024-11-25T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2024-11-25,current
2024-2025,BioBot,Municipal,Springfield WWTP,1039111.0066666667,3,Detected,2024-07-11T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-06-12T00:00:00Z,2024-07-11,current
2024-2025,BioBot,Municipal,Greenfield WPCF,1663510.735,2,Detected,2025-01-15T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-06-12T00:00:00Z,2025-01-15,current
2024-2025,BioBot,Municipal,Hopedale WWTP,346624.925,2,Detected,2025-03-27T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-06-12T00:00:00Z,2025-03-27,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,310004.34,1,Detected,2025-04-02T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-06-12T00:00:00Z,2025-04-02,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,1293108.58,2,Detected,2025-05-06T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-06-12T00:00:00Z,2025-05-06,current
2024-2025,BioBot,Municipal,Hull WWTF,2081534.1833333333,3,Detected,2024-08-20T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-06-12T00:00:00Z,2024-08-20,current
2024-2025,BioBot,Municipal,New Bedford WWTF,70260.24,1,Detected,2025-05-20T00:00:00Z,copies/L,New Bedford,MA,Bristol,2025-06-12T00:00:00Z,2025-05-20,current
2024-2025,BioBot,Municipal,Northampton WWTP,1410029.01,1,Detected,2025-01-15T00:00:00Z,copies/L,Northampton,MA,Hampshire,2025-06-12T00:00:00Z,2025-01-15,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,932625.89,2,Detected,2024-08-27T00:00:00Z,copies/L,Montague,MA,Franklin,2025-06-12T00:00:00Z,2024-08-27,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,1516639.135,4,Detected,2024-09-23T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2024-09-23,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,1126397.6866666668,3,Detected,2025-04-02T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-06-12T00:00:00Z,2025-04-02,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,1275674.78,3,Detected,2025-02-05T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-06-12T00:00:00Z,2025-02-05,current
2024-2025,BioBot,Municipal,Brockton/ Abington,914609.105,2,Detected,2024-07-07T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-07-07,current
2024-2025,BioBot,Municipal,Hopedale WWTP,235606.515,2,Detected,2025-03-03T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-06-12T00:00:00Z,2025-03-03,current
2024-2025,BioBot,Municipal,Lowell Regional WWTF,595025.98,1,Detected,2025-04-29T00:00:00Z,copies/L,Lowell,MA,Middlesex,2025-06-12T00:00:00Z,2025-04-29,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,737211.8300000001,3,Detected,2024-12-14T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-12-14,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,663415.9833333334,3,Detected,2024-12-14T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-12-14,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,1429970.7000000002,2,Detected,2025-02-10T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-06-12T00:00:00Z,2025-02-10,current
2024-2025,BioBot,Municipal,Whitman,7815265.61,1,Detected,2024-12-26T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-12-26,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,496007.39999999997,2,Detected,2025-02-10T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-06-12T00:00:00Z,2025-02-10,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,685013.4,2,Detected,2025-03-17T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-06-12T00:00:00Z,2025-03-17,current
2024-2025,BioBot,Municipal,Surfside WTF,188597.91666666666,3,Detected,2024-11-18T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-06-12T00:00:00Z,2024-11-18,current
2024-2025,BioBot,Municipal,Greenfield WPCF,620738.39,2,Detected,2024-10-23T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-06-12T00:00:00Z,2024-10-23,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,856350.5275,4,Detected,2024-07-29T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-06-12T00:00:00Z,2024-07-29,current
2024-2025,BioBot,Municipal,Whitman,14363200.066666668,3,Detected,2024-10-21T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-10-21,current
2024-2025,BioBot,Municipal,Whitman,488006.2,3,Detected,2024-10-21T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-10-21,current
2024-2025,BioBot,Municipal,Wareham WPCF,1443336.7525,4,Detected,2025-02-10T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2025-02-10,current
2024-2025,BioBot,Municipal,Greenfield WPCF,762944.2649999999,2,Detected,2025-03-19T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-06-12T00:00:00Z,2025-03-19,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,845982.32,1,Detected,2024-09-11T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-06-12T00:00:00Z,2024-09-11,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,510795.32,3,Detected,2025-03-05T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-06-12T00:00:00Z,2025-03-05,current
2024-2025,BioBot,Municipal,Lynn WWTF,599088.6866666666,3,Detected,2024-12-10T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2024-12-10,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,344225.19999999995,4,Detected,2025-04-25T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2025-04-25,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,903168.8,4,Detected,2024-08-30T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-08-30,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,583924.8,2,Detected,2024-11-22T00:00:00Z,copies/L,Norton,MA,Bristol,2025-06-12T00:00:00Z,2024-11-22,current
2024-2025,BioBot,Municipal,Hopedale WWTP,96115.12,2,Detected,2024-11-18T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-06-12T00:00:00Z,2024-11-18,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,468648.42999999993,4,Detected,2024-10-27T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-10-27,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,609104.82,3,Detected,2025-05-05T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-06-12T00:00:00Z,2025-05-05,current
2024-2025,BioBot,Municipal,Amherst WWTP,586013.125,2,Detected,2024-09-26T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-06-12T00:00:00Z,2024-09-26,current
2024-2025,BioBot,Municipal,Greenfield WPCF,419523.545,2,Detected,2025-03-12T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-06-12T00:00:00Z,2025-03-12,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,544888.645,4,Detected,2024-06-30T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2024-06-30,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,569372.4825,4,Detected,2024-06-30T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2024-06-30,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,368411.53500000003,2,Detected,2024-10-23T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-06-12T00:00:00Z,2024-10-23,current
2024-2025,BioBot,Municipal,Lynn WWTF,457284.7166666666,3,Detected,2025-04-22T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2025-04-22,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,310399.255,2,Detected,2025-03-24T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-06-12T00:00:00Z,2025-03-24,current
2024-2025,BioBot,Municipal,Northampton WWTP,387170.98,1,Detected,2024-11-06T00:00:00Z,copies/L,Northampton,MA,Hampshire,2025-06-12T00:00:00Z,2024-11-06,current
2024-2025,BioBot,Municipal,Surfside WTF,160644.265,2,Detected,2025-05-29T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-06-12T00:00:00Z,2025-05-29,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,1719956.8733333333,3,Detected,2024-12-23T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-06-12T00:00:00Z,2024-12-23,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,226562.73500000002,4,Detected,2025-05-21T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2025-05-21,current
2024-2025,BioBot,Municipal,Amherst WWTP,789671.99,2,Detected,2025-01-21T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-06-12T00:00:00Z,2025-01-21,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,909284.3075,4,Detected,2024-07-25T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-07-25,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,63569.61,4,Detected,2025-05-15T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2025-05-15,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,236687.02499999997,4,Detected,2025-04-28T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2025-04-28,current
2024-2025,BioBot,Municipal,Whitman,809115.8825000001,4,Detected,2024-09-23T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-09-23,current
2024-2025,BioBot,Municipal,Amherst WWTP,216987.84499999997,2,Detected,2025-03-13T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-06-12T00:00:00Z,2025-03-13,current
2024-2025,BioBot,Municipal,Hull WWTF,311412.32,1,Detected,2024-10-08T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-06-12T00:00:00Z,2024-10-08,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,438430.77499999997,4,Detected,2025-02-23T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2025-02-23,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,1965079.64,3,Detected,2025-01-02T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-06-12T00:00:00Z,2025-01-02,current
2024-2025,BioBot,Municipal,Lowell Regional WWTF,1365139.02,1,Detected,2024-08-27T00:00:00Z,copies/L,Lowell,MA,Middlesex,2025-06-12T00:00:00Z,2024-08-27,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,75192.29,4,Detected,2025-05-01T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2025-05-01,current
2024-2025,BioBot,Municipal,Lynn WWTF,428829.48,1,Detected,2024-12-03T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2024-12-03,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,754933.9550000001,2,Detected,2024-08-16T00:00:00Z,copies/L,Norton,MA,Bristol,2025-06-12T00:00:00Z,2024-08-16,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,1437971.53,4,Detected,2025-01-17T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-06-12T00:00:00Z,2025-01-17,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,277664.775,2,Detected,2024-11-18T00:00:00Z,copies/L,Norton,MA,Bristol,2025-06-12T00:00:00Z,2024-11-18,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,408883.89749999996,4,Detected,2024-07-03T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-06-12T00:00:00Z,2024-07-03,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,595384.0325,4,Detected,2024-09-29T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2024-09-29,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,624265.56,4,Detected,2024-07-12T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-06-12T00:00:00Z,2024-07-12,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,1141152.2933333332,3,Detected,2024-12-16T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-06-12T00:00:00Z,2024-12-16,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,2498100.29,2,Detected,2025-01-08T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-06-12T00:00:00Z,2025-01-08,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,368754.92,2,Detected,2025-03-05T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-06-12T00:00:00Z,2025-03-05,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,607139.71,2,Detected,2025-01-27T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-06-12T00:00:00Z,2025-01-27,current
2024-2025,BioBot,Municipal,Springfield WWTP,1207088.5550000002,2,Detected,2025-01-07T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-06-12T00:00:00Z,2025-01-07,current
2024-2025,BioBot,Municipal,Douglas WWTP,268637.01,1,Detected,2024-11-21T00:00:00Z,copies/L,East Douglas,MA,Worcester,2025-06-12T00:00:00Z,2024-11-21,current
2024-2025,BioBot,Municipal,Sunderland WWTP,19616.14,1,Detected,2024-11-06T00:00:00Z,copies/L,Sunderland,MA,Franklin,2025-06-12T00:00:00Z,2024-11-06,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,57159.074,5,Detected,2025-04-28T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2025-04-28,current
2024-2025,BioBot,Municipal,New Bedford WWTF,85767.11,1,Detected,2024-11-25T00:00:00Z,copies/L,New Bedford,MA,Bristol,2025-06-12T00:00:00Z,2024-11-25,current
2024-2025,BioBot,Municipal,Surfside WTF,770267.745,2,Detected,2024-08-05T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-06-12T00:00:00Z,2024-08-05,current
2024-2025,BioBot,Municipal,Whitman,191645.6675,4,Detected,2024-11-18T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-11-18,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,839775.6775,4,Detected,2024-08-05T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2024-08-05,current
2024-2025,BioBot,Municipal,Wareham WPCF,271265.2875,4,Detected,2024-10-28T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2024-10-28,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,810470.8433333334,3,Detected,2024-12-10T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-12-10,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,366714.66,2,Detected,2024-07-11T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-06-12T00:00:00Z,2024-07-11,current
2024-2025,BioBot,Municipal,Brockton/ Abington,870075.2925,4,Detected,2024-09-15T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-09-15,current
2024-2025,BioBot,Municipal,Hopedale WWTP,1024137.4299999999,2,Detected,2024-09-23T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-06-12T00:00:00Z,2024-09-23,current
2024-2025,BioBot,Municipal,Lynn WWTF,492638.515,2,Detected,2024-12-12T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2024-12-12,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,489303.14666666667,3,Detected,2024-10-30T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-06-12T00:00:00Z,2024-10-30,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,1273725.2550000001,2,Detected,2025-02-26T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-06-12T00:00:00Z,2025-02-26,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,1402201.9100000001,2,Detected,2025-02-26T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-06-12T00:00:00Z,2025-02-26,current
2024-2025,BioBot,Municipal,Surfside WTF,2424968.76,2,Detected,2024-12-30T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-06-12T00:00:00Z,2024-12-30,current
2024-2025,BioBot,Municipal,Fall River WWTP,461575.6020000001,5,Detected,2024-07-21T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-06-12T00:00:00Z,2024-07-21,current
2024-2025,BioBot,Municipal,Amherst WWTP,161296.64,2,Detected,2025-05-06T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-06-12T00:00:00Z,2025-05-06,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,114426.97333333334,3,Detected,2025-04-22T00:00:00Z,copies/L,Montague,MA,Franklin,2025-06-12T00:00:00Z,2025-04-22,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,422449.39,2,Detected,2025-03-27T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-06-12T00:00:00Z,2025-03-27,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,352608.8175,4,Detected,2025-03-24T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2025-03-24,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,481278.325,2,Detected,2024-09-09T00:00:00Z,copies/L,Norton,MA,Bristol,2025-06-12T00:00:00Z,2024-09-09,current
2024-2025,BioBot,Municipal,Wareham WPCF,257078.35,1,Detected,2024-11-14T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2024-11-14,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,277139.64,2,Detected,2024-10-21T00:00:00Z,copies/L,Norton,MA,Bristol,2025-06-12T00:00:00Z,2024-10-21,current
2024-2025,BioBot,Municipal,Haverhill WWTP,307552.79,2,Detected,2025-03-25T00:00:00Z,copies/L,Haverhill,MA,Essex,2025-06-12T00:00:00Z,2025-03-25,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,1031300.2533333334,3,Detected,2024-09-09T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-06-12T00:00:00Z,2024-09-09,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,364305.74250000005,4,Detected,2024-10-18T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-06-12T00:00:00Z,2024-10-18,current
2024-2025,BioBot,Municipal,Wareham WPCF,775301.0133333333,3,Detected,2024-12-23T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2024-12-23,current
2024-2025,BioBot,Municipal,Brockton/ Abington,897565.3566666668,3,Detected,2024-06-30T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-06-30,current
2024-2025,BioBot,Municipal,Amherst WWTP,1071455.77,1,Detected,2025-01-02T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-06-12T00:00:00Z,2025-01-02,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,117928.715,2,Detected,2024-10-17T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-06-12T00:00:00Z,2024-10-17,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,1009983.1499999999,2,Detected,2025-01-17T00:00:00Z,copies/L,Norton,MA,Bristol,2025-06-12T00:00:00Z,2025-01-17,current
2024-2025,BioBot,Municipal,Lowell Regional WWTF,1549831.72,1,Detected,2024-08-20T00:00:00Z,copies/L,Lowell,MA,Middlesex,2025-06-12T00:00:00Z,2024-08-20,current
2024-2025,BioBot,Municipal,Greenfield WPCF,108955.315,2,Detected,2024-11-20T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-06-12T00:00:00Z,2024-11-20,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,248608.445,4,Detected,2024-10-27T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2024-10-27,current
2024-2025,BioBot,Municipal,Hopedale WWTP,655168.375,2,Detected,2024-08-15T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-06-12T00:00:00Z,2024-08-15,current
2024-2025,BioBot,Municipal,Sunderland WWTP,3633.55,1,Detected,2024-10-09T00:00:00Z,copies/L,Sunderland,MA,Franklin,2025-06-12T00:00:00Z,2024-10-09,current
