respiratory_season,tester,site_type,name_of_sampling_location,7_day_average_of_sars-cov-2_concentration,number_of_samples_in_the_last_7_days,sars-cov-2_detected,sample_collection_date,units_(measuring_concentration),city_of_sampling_location,state_of_sampling_location,county_of_sampling_location,date_data_last_updated,date,source
2025-2026,BioBot,Municipal,Sunderland WWTP,82573.62,1,Detected,2025-08-27T00:00:00Z,copies/L,Sunderland,MA,Franklin,2025-09-11T00:00:00Z,2025-08-27,current
2025-2026,BioBot,Municipal,Lowell Regional WWTF,353759.34,1,Detected,2025-07-29T00:00:00Z,copies/L,Lowell,MA,Middlesex,2025-09-11T00:00:00Z,2025-07-29,current
2025-2026,BioBot,Municipal,New Bedford WWTF,556335.38,1,Detected,2025-08-19T00:00:00Z,copies/L,New Bedford,MA,Bristol,2025-09-11T00:00:00Z,2025-08-19,current
2025-2026,BioBot,Municipal,SESD-Peabody Metering Station,199734.74750000003,4,Detected,2025-07-22T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-07-22,current
2025-2026,BioBot,Municipal,MFN Regional Wastewater District,114718.275,2,Detected,2025-08-04T00:00:00Z,copies/L,Norton,MA,Bristol,2025-09-11T00:00:00Z,2025-08-04,current
2025-2026,BioBot,Municipal,SESD-Peabody/Salem Pump,428752.58249999996,4,Detected,2025-08-25T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-08-25,current
2025-2026,BioBot,Municipal,Brockton/ Abington,711510.3300000001,3,Detected,2025-08-24T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-24,current
2025-2026,BioBot,Municipal,Northbridge Sewer Department,201578.75,2,Detected,2025-08-14T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-08-14,current
2025-2026,BioBot,Municipal,MFN Regional Wastewater District,157606.485,2,Detected,2025-07-28T00:00:00Z,copies/L,Norton,MA,Bristol,2025-09-11T00:00:00Z,2025-07-28,current
2025-2026,BioBot,Municipal,Pittsfield WWTP,317397.5475,4,Detected,2025-08-21T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-09-11T00:00:00Z,2025-08-21,current
2025-2026,BioBot,Municipal,Greenfield WPCF,104644.51000000001,2,Detected,2025-08-06T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-09-11T00:00:00Z,2025-08-06,current
2025-2026,BioBot,Municipal,Surfside WTF,164473.595,2,Detected,2025-08-04T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-09-11T00:00:00Z,2025-08-04,current
2025-2026,BioBot,Municipal,SESD-Peabody/Salem Pump,211792.8175,4,Detected,2025-08-09T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-08-09,current
2025-2026,BioBot,Municipal,SESD-Peabody/Salem Pump,252511.6625,4,Detected,2025-08-09T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-08-09,current
2025-2026,BioBot,Municipal,SESD-Peabody/Salem Pump,174419.705,4,Detected,2025-07-06T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-07-06,current
2025-2026,BioBot,Municipal,Uxbridge WWTF,153489.37000000002,3,Detected,2025-07-14T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-07-14,current
2025-2026,BioBot,Municipal,Pittsfield WWTP,92991.00666666667,3,Detected,2025-07-10T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-09-11T00:00:00Z,2025-07-10,current
2025-2026,BioBot,Municipal,Northbridge Sewer Department,139549.135,2,Detected,2025-07-31T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-07-31,current
2025-2026,BioBot,Municipal,Gloucester WWTP,594524.57,1,Detected,2025-08-19T00:00:00Z,copies/L,Gloucester,MA,Essex,2025-09-11T00:00:00Z,2025-08-19,current
2025-2026,BioBot,Municipal,Fitchburg Public Works,115332.1825,4,Detected,2025-07-14T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-09-11T00:00:00Z,2025-07-14,current
2025-2026,BioBot,Municipal,Surfside WTF,1368405.39,2,Detected,2025-09-04T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-09-11T00:00:00Z,2025-09-04,current
2025-2026,BioBot,Municipal,Billerica Treatment Plant,205349.25666666668,3,Detected,2025-07-02T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-09-11T00:00:00Z,2025-07-02,current
2025-2026,BioBot,Municipal,New Bedford WWTF,109324.81,1,Detected,2025-07-15T00:00:00Z,copies/L,New Bedford,MA,Bristol,2025-09-11T00:00:00Z,2025-07-15,current
2025-2026,BioBot,Municipal,MFN Regional Wastewater District,167026.49,2,Detected,2025-07-11T00:00:00Z,copies/L,Norton,MA,Bristol,2025-09-11T00:00:00Z,2025-07-11,current
2025-2026,BioBot,Municipal,Douglas WWTP,6295199.59,2,Detected,2025-09-04T00:00:00Z,copies/L,East Douglas,MA,Worcester,2025-09-11T00:00:00Z,2025-09-04,current
2025-2026,BioBot,Municipal,Northampton WWTP,354765.11,1,Detected,2025-09-03T00:00:00Z,copies/L,Northampton,MA,Hampshire,2025-09-11T00:00:00Z,2025-09-03,current
2025-2026,BioBot,Municipal,Sunderland WWTP,0,1,Not Detected,2025-07-23T00:00:00Z,copies/L,Sunderland,MA,Franklin,2025-09-11T00:00:00Z,2025-07-23,current
2025-2026,BioBot,Municipal,Hopedale WWTP,1248408.29,2,Detected,2025-08-11T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-09-11T00:00:00Z,2025-08-11,current
2025-2026,BioBot,Municipal,Surfside WTF,144437.82,1,Detected,2025-07-07T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-09-11T00:00:00Z,2025-07-07,current
2025-2026,BioBot,Municipal,Whitman,1501154.245,2,Detected,2025-09-02T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-09-02,current
2025-2026,BioBot,Municipal,Wareham WPCF,210485.81,2,Detected,2025-07-21T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-21,current
2025-2026,BioBot,Municipal,SESD-Peabody/Salem Pump,96607.63200000001,5,Not Detected,2025-08-03T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-08-03,current
2025-2026,BioBot,Municipal,SESD-Peabody/Salem Pump,129182.70800000001,5,Detected,2025-08-03T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-08-03,current
2025-2026,BioBot,Municipal,Brockton/ Abington,333029.625,4,Detected,2025-08-14T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-14,current
2025-2026,BioBot,Municipal,Northbridge Sewer Department,252295.735,2,Detected,2025-08-18T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-08-18,current
2025-2026,BioBot,Municipal,Greenfield WPCF,344163.04500000004,2,Detected,2025-09-03T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-09-11T00:00:00Z,2025-09-03,current
2025-2026,BioBot,Municipal,Plymouth Headworks Influent,74959.125,2,Detected,2025-07-02T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-02,current
2025-2026,BioBot,Municipal,Amherst WWTP,161611.025,2,Detected,2025-07-11T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-09-11T00:00:00Z,2025-07-11,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,129357.4875,4,Detected,2025-07-13T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-07-13,current
2025-2026,BioBot,Municipal,Uxbridge WWTF,489334.51333333337,3,Detected,2025-08-11T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-08-11,current
2025-2026,BioBot,Municipal,SESD-Peabody Metering Station,555716.89,3,Detected,2025-08-27T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-08-27,current
2025-2026,BioBot,Municipal,New Bedford WWTF,282965.12,1,Detected,2025-09-02T00:00:00Z,copies/L,New Bedford,MA,Bristol,2025-09-11T00:00:00Z,2025-09-02,current
2025-2026,BioBot,Municipal,Springfield WWTP,309260.20999999996,2,Detected,2025-08-07T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-09-11T00:00:00Z,2025-08-07,current
2025-2026,BioBot,Municipal,Uxbridge WWTF,132430.63999999998,3,Detected,2025-07-16T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-07-16,current
2025-2026,BioBot,Municipal,Brockton/ Abington,716562.7133333334,3,Detected,2025-09-04T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-09-04,current
2025-2026,BioBot,Municipal,S.Deerfield WWTP,26565.13,2,Not Detected,2025-09-02T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-09-11T00:00:00Z,2025-09-02,current
2025-2026,BioBot,Municipal,South Hadley Div. of WPC,767266.3800000001,2,Detected,2025-08-20T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-09-11T00:00:00Z,2025-08-20,current
2025-2026,BioBot,Municipal,Springfield WWTP,101330.305,2,Detected,2025-07-17T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-09-11T00:00:00Z,2025-07-17,current
2025-2026,BioBot,Municipal,Surfside WTF,235830.57499999998,2,Detected,2025-07-25T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-09-11T00:00:00Z,2025-07-25,current
2025-2026,BioBot,Municipal,Springfield WWTP,279692.95999999996,2,Detected,2025-07-29T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-09-11T00:00:00Z,2025-07-29,current
2025-2026,BioBot,Municipal,Northbridge Sewer Department,760589.21,2,Detected,2025-09-04T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-09-04,current
2025-2026,BioBot,Municipal,SESD-Peabody Metering Station,864292.0825,4,Detected,2025-09-02T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-09-02,current
2025-2026,BioBot,Municipal,SESD-Peabody Metering Station,243602.36250000002,4,Detected,2025-07-08T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-07-08,current
2025-2026,BioBot,Municipal,Northbridge Sewer Department,80805.64499999999,2,Detected,2025-07-17T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-07-17,current
2025-2026,BioBot,Municipal,Lynn WWTF,121092.41000000002,3,Detected,2025-07-22T00:00:00Z,copies/L,Lynn,MA,Essex,2025-09-11T00:00:00Z,2025-07-22,current
2025-2026,BioBot,Municipal,Plymouth Headworks Influent,275973.59,1,Detected,2025-08-14T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-14,current
2025-2026,BioBot,Municipal,Haverhill WWTP,367689.74,3,Detected,2025-08-17T00:00:00Z,copies/L,Haverhill,MA,Essex,2025-09-11T00:00:00Z,2025-08-17,current
2025-2026,BioBot,Municipal,Haverhill WWTP,412011.25,3,Detected,2025-08-17T00:00:00Z,copies/L,Haverhill,MA,Essex,2025-09-11T00:00:00Z,2025-08-17,current
2025-2026,BioBot,Municipal,Billerica Treatment Plant,154499.99,2,Detected,2025-07-30T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-09-11T00:00:00Z,2025-07-30,current
2025-2026,BioBot,Municipal,Hopedale WWTP,3431912.515,2,Detected,2025-08-25T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-09-11T00:00:00Z,2025-08-25,current
2025-2026,BioBot,Municipal,SESD-Peabody/Salem Pump,758016.8875000001,4,Detected,2025-08-29T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-08-29,current
2025-2026,BioBot,Municipal,Uxbridge WWTF,134084.85,3,Detected,2025-08-06T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-08-06,current
2025-2026,BioBot,Municipal,Brockton/ Abington,194596.4975,4,Detected,2025-07-10T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-10,current
2025-2026,BioBot,Municipal,Springfield WWTP,341557.065,2,Detected,2025-07-31T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-09-11T00:00:00Z,2025-07-31,current
2025-2026,BioBot,Municipal,Springfield WWTP,123207.705,2,Detected,2025-07-22T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-09-11T00:00:00Z,2025-07-22,current
2025-2026,BioBot,Municipal,Amherst WWTP,47866.22,2,Detected,2025-07-01T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-09-11T00:00:00Z,2025-07-01,current
2025-2026,BioBot,Municipal,Brockton/ Abington,206780.0325,4,Detected,2025-07-13T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-13,current
2025-2026,BioBot,Municipal,Amherst WWTP,646321.65,2,Detected,2025-09-04T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-09-11T00:00:00Z,2025-09-04,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,95413.17749999999,4,Detected,2025-07-06T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-07-06,current
2025-2026,BioBot,Municipal,Northampton WWTP,142653.23,1,Detected,2025-07-16T00:00:00Z,copies/L,Northampton,MA,Hampshire,2025-09-11T00:00:00Z,2025-07-16,current
2025-2026,BioBot,Municipal,Surfside WTF,99186.91500000001,2,Detected,2025-07-10T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-09-11T00:00:00Z,2025-07-10,current
2025-2026,BioBot,Municipal,SESD-Peabody Metering Station,216052.2133333333,3,Detected,2025-07-27T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-07-27,current
2025-2026,BioBot,Municipal,Pittsfield WWTP,146497.74000000002,4,Detected,2025-07-07T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-09-11T00:00:00Z,2025-07-07,current
2025-2026,BioBot,Municipal,Hopedale WWTP,1836776.63,2,Detected,2025-09-01T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-09-11T00:00:00Z,2025-09-01,current
2025-2026,BioBot,Municipal,Brockton/ Abington,54638.93666666667,3,Detected,2025-07-06T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-06,current
2025-2026,BioBot,Municipal,Springfield WWTP,183171.495,2,Detected,2025-08-05T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-09-11T00:00:00Z,2025-08-05,current
2025-2026,BioBot,Municipal,Plymouth Headworks Influent,174980.55999999997,3,Detected,2025-09-02T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-09-11T00:00:00Z,2025-09-02,current
2025-2026,BioBot,Municipal,MFN Regional Wastewater District,199976.29499999998,2,Detected,2025-08-15T00:00:00Z,copies/L,Norton,MA,Bristol,2025-09-11T00:00:00Z,2025-08-15,current
2025-2026,BioBot,Municipal,MFN Regional Wastewater District,439920.57999999996,2,Detected,2025-08-29T00:00:00Z,copies/L,Norton,MA,Bristol,2025-09-11T00:00:00Z,2025-08-29,current
2025-2026,BioBot,Municipal,Gloucester WWTP,1224863.89,1,Detected,2025-08-26T00:00:00Z,copies/L,Gloucester,MA,Essex,2025-09-11T00:00:00Z,2025-08-26,current
2025-2026,BioBot,Municipal,SESD-Peabody/Salem Pump,201200.19,4,Detected,2025-08-07T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-08-07,current
2025-2026,BioBot,Municipal,SESD-Peabody/Salem Pump,160481.345,4,Detected,2025-08-07T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-08-07,current
2025-2026,BioBot,Municipal,SESD-Peabody/Salem Pump,257689.3625,4,Detected,2025-08-11T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-08-11,current
2025-2026,BioBot,Municipal,SESD-Peabody Metering Station,633080.0700000001,4,Detected,2025-08-31T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-08-31,current
2025-2026,BioBot,Municipal,SESD-Peabody/Salem Pump,469941.0925,4,Detected,2025-08-23T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-08-23,current
2025-2026,BioBot,Municipal,Haverhill WWTP,213100.27,4,Detected,2025-08-10T00:00:00Z,copies/L,Haverhill,MA,Essex,2025-09-11T00:00:00Z,2025-08-10,current
2025-2026,BioBot,Municipal,Hull WWTF,112508.97666666667,3,Detected,2025-07-08T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-08,current
2025-2026,BioBot,Municipal,SESD-Peabody Metering Station,186562.675,4,Detected,2025-07-16T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-07-16,current
2025-2026,BioBot,Municipal,Plymouth Headworks Influent,441577.99,1,Detected,2025-08-26T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-26,current
2025-2026,BioBot,Municipal,Fall River WWTP,25152.8575,4,Detected,2025-07-20T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-09-11T00:00:00Z,2025-07-20,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,623083.785,4,Detected,2025-08-17T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-08-17,current
2025-2026,BioBot,Municipal,Fitchburg Public Works,316526.6775,4,Detected,2025-06-30T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-09-11T00:00:00Z,2025-06-30,current
2025-2026,BioBot,Municipal,SESD-Peabody/Salem Pump,399923.775,4,Detected,2025-08-19T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-08-19,current
2025-2026,BioBot,Municipal,Montague Clean Water Facility,1213312.6133333335,3,Detected,2025-08-19T00:00:00Z,copies/L,Montague,MA,Franklin,2025-09-11T00:00:00Z,2025-08-19,current
2025-2026,BioBot,Municipal,Wareham WPCF,234321.94499999998,4,Detected,2025-08-06T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-06,current
2025-2026,BioBot,Municipal,MWRA Southern,334305.5214285715,7,Detected,2025-08-20T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-20,current
2025-2026,BioBot,Municipal,Whitman,252540.7575,4,Detected,2025-07-31T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-31,current
2025-2026,BioBot,Municipal,Whitman,91119.73999999999,4,Detected,2025-07-17T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-17,current
2025-2026,BioBot,Municipal,S.Deerfield WWTP,445793.075,4,Detected,2025-07-29T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-09-11T00:00:00Z,2025-07-29,current
2025-2026,BioBot,Municipal,Fall River WWTP,25432.0075,4,Detected,2025-07-21T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-09-11T00:00:00Z,2025-07-21,current
2025-2026,BioBot,Municipal,Montague Clean Water Facility,499781.6833333333,3,Detected,2025-08-27T00:00:00Z,copies/L,Montague,MA,Franklin,2025-09-11T00:00:00Z,2025-08-27,current
2025-2026,BioBot,Municipal,Lynn WWTF,80654.99333333333,3,Detected,2025-07-10T00:00:00Z,copies/L,Lynn,MA,Essex,2025-09-11T00:00:00Z,2025-07-10,current
2025-2026,BioBot,Municipal,MWRA Southern,104836.09999999999,7,Detected,2025-07-05T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-05,current
2025-2026,BioBot,Municipal,MWRA Northern,242387.02857142856,7,Detected,2025-08-11T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-11,current
2025-2026,BioBot,Municipal,MWRA Southern,220897.75285714286,7,Detected,2025-08-03T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-03,current
2025-2026,BioBot,Municipal,Wareham WPCF,61547.7325,4,Detected,2025-07-30T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-30,current
2025-2026,BioBot,Municipal,S.Deerfield WWTP,126286.68666666666,3,Detected,2025-08-06T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-09-11T00:00:00Z,2025-08-06,current
2025-2026,BioBot,Municipal,MWRA Northern,288288.3528571428,7,Detected,2025-08-29T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-29,current
2025-2026,BioBot,Municipal,MWRA Southern,144106.61285714284,7,Detected,2025-07-17T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-17,current
2025-2026,BioBot,Municipal,Lynn WWTF,167369.15000000002,3,Detected,2025-07-31T00:00:00Z,copies/L,Lynn,MA,Essex,2025-09-11T00:00:00Z,2025-07-31,current
2025-2026,BioBot,Municipal,Fitchburg Public Works,485493.98749999993,4,Detected,2025-08-20T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-09-11T00:00:00Z,2025-08-20,current
2025-2026,BioBot,Municipal,MWRA Southern,241126.15857142856,7,Detected,2025-07-30T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-30,current
2025-2026,BioBot,Municipal,MWRA Northern,119494.37428571426,7,Detected,2025-07-17T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-17,current
2025-2026,BioBot,Municipal,Wareham WPCF,131517.97,4,Detected,2025-08-14T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-14,current
2025-2026,BioBot,Municipal,Wareham WPCF,260943.83666666667,3,Detected,2025-07-22T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-22,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,97389.14,4,Detected,2025-07-02T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-07-02,current
2025-2026,BioBot,Municipal,S.Deerfield WWTP,10622.276666666667,3,Detected,2025-07-16T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-09-11T00:00:00Z,2025-07-16,current
2025-2026,BioBot,Municipal,Pittsfield WWTP,289705.37,4,Detected,2025-09-03T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-09-11T00:00:00Z,2025-09-03,current
2025-2026,BioBot,Municipal,Wareham WPCF,457422.7475,4,Detected,2025-08-21T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-21,current
2025-2026,BioBot,Municipal,Haverhill WWTP,149381.99,3,Detected,2025-08-26T00:00:00Z,copies/L,Haverhill,MA,Essex,2025-09-11T00:00:00Z,2025-08-26,current
2025-2026,BioBot,Municipal,MWRA Southern,102176.53428571428,7,Detected,2025-07-04T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-04,current
2025-2026,BioBot,Municipal,Hull WWTF,113328.23333333334,3,Detected,2025-07-16T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-16,current
2025-2026,BioBot,Municipal,Montague Clean Water Facility,0,2,Not Detected,2025-07-08T00:00:00Z,copies/L,Montague,MA,Franklin,2025-09-11T00:00:00Z,2025-07-08,current
2025-2026,BioBot,Municipal,MWRA Southern,231413.6371428571,7,Detected,2025-07-31T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-31,current
2025-2026,BioBot,Municipal,Greenfield WPCF,149863.29333333333,3,Detected,2025-08-28T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-09-11T00:00:00Z,2025-08-28,current
2025-2026,BioBot,Municipal,MWRA Northern,283573.5185714286,7,Detected,2025-08-17T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-17,current
2025-2026,BioBot,Municipal,MWRA Southern,314205.51857142855,7,Detected,2025-08-19T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-19,current
2025-2026,BioBot,Municipal,Fitchburg Public Works,186711.8125,4,Detected,2025-07-17T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-09-11T00:00:00Z,2025-07-17,current
2025-2026,BioBot,Municipal,Pittsfield WWTP,195117.08250000002,4,Detected,2025-09-04T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-09-11T00:00:00Z,2025-09-04,current
2025-2026,BioBot,Municipal,Greenfield WPCF,254600.89,2,Detected,2025-07-31T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-09-11T00:00:00Z,2025-07-31,current
2025-2026,BioBot,Municipal,MWRA Southern,218911.5157142857,7,Detected,2025-08-11T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-11,current
2025-2026,BioBot,Municipal,MWRA Southern,208301.24,7,Detected,2025-08-04T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-04,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,795885.9166666666,3,Detected,2025-09-03T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-09-03,current
2025-2026,BioBot,Municipal,Whitman,128839.97,4,Detected,2025-07-01T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-01,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,353720.84,4,Detected,2025-07-30T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-07-30,current
2025-2026,BioBot,Municipal,Plymouth Headworks Influent,39848.666666666664,3,Detected,2025-08-07T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-07,current
2025-2026,BioBot,Municipal,Pittsfield WWTP,171506.42,4,Detected,2025-07-25T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-09-11T00:00:00Z,2025-07-25,current
2025-2026,BioBot,Municipal,MWRA Northern,110279.23285714285,7,Detected,2025-07-02T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-02,current
2025-2026,BioBot,Municipal,MWRA Southern,80161.94857142857,7,Detected,2025-07-13T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-13,current
2025-2026,BioBot,Municipal,MWRA Southern,136877.83285714287,7,Detected,2025-07-23T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-23,current
2025-2026,BioBot,Municipal,MWRA Southern,340704.27999999997,7,Detected,2025-08-27T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-27,current
2025-2026,BioBot,Municipal,Uxbridge WWTF,127268.57666666668,3,Detected,2025-07-24T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-07-24,current
2025-2026,BioBot,Municipal,SESD-Peabody/Salem Pump,129461.32,4,Detected,2025-07-30T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-07-30,current
