respiratory_season,tester,site_type,name_of_sampling_location,7_day_average_of_sars-cov-2_concentration,number_of_samples_in_the_last_7_days,sars-cov-2_detected,sample_collection_date,units_(measuring_concentration),city_of_sampling_location,state_of_sampling_location,county_of_sampling_location,date_data_last_updated,date,source
2024-2025,BioBot,Municipal,Montague Clean Water Facility,273687.91163333337,3,Detected,2024-11-05T00:00:00Z,copies/L,Montague,MA,Franklin,2025-01-30T00:00:00Z,2024-11-05,current
2024-2025,BioBot,Municipal,Brockton/ Abington,691277.0501250001,4,Detected,2024-09-08T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2024-09-08,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,1875729.47,3,Detected,2024-08-26T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-01-30T00:00:00Z,2024-08-26,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,598660.422325,4,Detected,2024-12-19T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-01-30T00:00:00Z,2024-12-19,current
2024-2025,BioBot,Municipal,Brockton/ Abington,537466.5122466666,3,Detected,2024-11-11T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2024-11-11,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,261746.854,4,Detected,2024-10-21T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-01-30T00:00:00Z,2024-10-21,current
2024-2025,BioBot,Municipal,Surfside WTF,613467.36355,2,Detected,2024-12-05T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-01-30T00:00:00Z,2024-12-05,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,515923.31785,4,Detected,2024-11-06T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-11-06,current
2024-2025,BioBot,Municipal,Fall River WWTP,313831.535125,4,Detected,2024-08-29T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-01-30T00:00:00Z,2024-08-29,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,1457011.849525,4,Detected,2024-08-19T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-01-30T00:00:00Z,2024-08-19,current
2024-2025,BioBot,Municipal,Lowell Regional WWTF,1445714.259,1,Detected,2024-07-23T00:00:00Z,copies/L,Lowell,MA,Middlesex,2025-01-30T00:00:00Z,2024-07-23,current
2024-2025,BioBot,Municipal,Hopedale WWTP,2938450.406,2,Detected,2025-01-02T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-01-30T00:00:00Z,2025-01-02,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,935390.8306,2,Detected,2024-12-27T00:00:00Z,copies/L,Norton,MA,Bristol,2025-01-30T00:00:00Z,2024-12-27,current
2024-2025,BioBot,Municipal,Hull WWTF,3367477.4524999997,2,Detected,2024-12-26T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-01-30T00:00:00Z,2024-12-26,current
2024-2025,BioBot,Municipal,New Bedford WWTF,769788.8497,1,Detected,2024-12-17T00:00:00Z,copies/L,New Bedford,MA,Bristol,2025-01-30T00:00:00Z,2024-12-17,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,195616.41526666665,3,Detected,2024-11-12T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-01-30T00:00:00Z,2024-11-12,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,1027197.301,2,Detected,2024-07-10T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-01-30T00:00:00Z,2024-07-10,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,646423.45229,3,Detected,2024-12-02T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-01-30T00:00:00Z,2024-12-02,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,653346.9103033334,3,Detected,2024-12-02T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-01-30T00:00:00Z,2024-12-02,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,524666.372925,4,Detected,2024-12-06T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-12-06,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,686311.35345,2,Detected,2024-07-29T00:00:00Z,copies/L,Norton,MA,Bristol,2025-01-30T00:00:00Z,2024-07-29,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,287812.88957500004,4,Detected,2024-11-12T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-11-12,current
2024-2025,BioBot,Municipal,Haverhill WWTP,743676.7956,1,Detected,2024-08-12T00:00:00Z,copies/L,Haverhill,MA,Essex,2025-01-30T00:00:00Z,2024-08-12,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,2442930.779675,4,Detected,2024-12-22T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-12-22,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,708969.3604,3,Detected,2024-09-10T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-01-30T00:00:00Z,2024-09-10,current
2024-2025,BioBot,Municipal,Springfield WWTP,1139171.301,2,Detected,2024-08-13T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-01-30T00:00:00Z,2024-08-13,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,345806.7006,2,Detected,2024-10-08T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-01-30T00:00:00Z,2024-10-08,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,341891.86548,5,Detected,2024-10-21T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-01-30T00:00:00Z,2024-10-21,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,1187643.3965,2,Detected,2024-08-01T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-01-30T00:00:00Z,2024-08-01,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,1389894.4869000001,4,Detected,2024-09-18T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-01-30T00:00:00Z,2024-09-18,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,1087405.594325,4,Detected,2024-12-09T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-01-30T00:00:00Z,2024-12-09,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,553900.2698,4,Detected,2024-10-23T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-01-30T00:00:00Z,2024-10-23,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,693323.60505,4,Detected,2024-08-02T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-01-30T00:00:00Z,2024-08-02,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,1452545.1313,2,Detected,2025-01-10T00:00:00Z,copies/L,Norton,MA,Bristol,2025-01-30T00:00:00Z,2025-01-10,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,1423714.394125,4,Detected,2024-09-12T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-01-30T00:00:00Z,2024-09-12,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,407868.8596,2,Detected,2024-11-13T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-01-30T00:00:00Z,2024-11-13,current
2024-2025,BioBot,Municipal,Hopedale WWTP,154650.41496666666,3,Detected,2024-10-14T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-01-30T00:00:00Z,2024-10-14,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,788186.726325,4,Detected,2024-07-19T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-01-30T00:00:00Z,2024-07-19,current
2024-2025,BioBot,Municipal,Whitman,1042332.0768249999,4,Detected,2024-07-15T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2024-07-15,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,308062.39645000006,4,Detected,2024-10-28T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-01-30T00:00:00Z,2024-10-28,current
2024-2025,BioBot,Municipal,Hull WWTF,390363.5461,3,Detected,2024-11-19T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-01-30T00:00:00Z,2024-11-19,current
2024-2025,BioBot,Municipal,Hopedale WWTP,884006.9519,2,Detected,2024-08-12T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-01-30T00:00:00Z,2024-08-12,current
2024-2025,BioBot,Municipal,New Bedford WWTF,662019.1529,1,Detected,2024-07-30T00:00:00Z,copies/L,New Bedford,MA,Bristol,2025-01-30T00:00:00Z,2024-07-30,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,443978.64982666663,3,Detected,2024-10-15T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-01-30T00:00:00Z,2024-10-15,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,500781.54496666667,3,Detected,2024-10-15T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-01-30T00:00:00Z,2024-10-15,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,507461.44235,4,Detected,2024-10-06T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-01-30T00:00:00Z,2024-10-06,current
2024-2025,BioBot,Municipal,Lynn WWTF,490641.0326,1,Detected,2024-09-04T00:00:00Z,copies/L,Lynn,MA,Essex,2025-01-30T00:00:00Z,2024-09-04,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,2235965.23525,4,Detected,2025-01-23T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2025-01-23,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,371426.94155,4,Detected,2024-11-03T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-01-30T00:00:00Z,2024-11-03,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,2999251.935666667,3,Detected,2025-01-02T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-01-30T00:00:00Z,2025-01-02,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,1950140.7410999998,4,Detected,2024-08-24T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-08-24,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,3022422.444,4,Detected,2025-01-15T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2025-01-15,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,464248.4733,3,Detected,2024-10-15T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-01-30T00:00:00Z,2024-10-15,current
2024-2025,BioBot,Municipal,Amherst WWTP,1315081.8073333334,3,Detected,2024-07-15T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-01-30T00:00:00Z,2024-07-15,current
2024-2025,BioBot,Municipal,Douglas WWTP,786206.0906,2,Detected,2024-11-26T00:00:00Z,copies/L,East Douglas,MA,Worcester,2025-01-30T00:00:00Z,2024-11-26,current
2024-2025,BioBot,Municipal,Brockton/ Abington,1060226.7034749999,4,Detected,2024-07-14T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2024-07-14,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,666400.94875,4,Detected,2024-12-15T00:00:00Z,copies/L,North Andover,MA,Essex,2025-01-30T00:00:00Z,2024-12-15,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,1347181.9265,4,Detected,2024-08-28T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-01-30T00:00:00Z,2024-08-28,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,463891.3328466667,3,Detected,2024-10-28T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-01-30T00:00:00Z,2024-10-28,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,1105766.587,1,Detected,2025-01-22T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-01-30T00:00:00Z,2025-01-22,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,904533.6919000001,4,Detected,2025-01-12T00:00:00Z,copies/L,North Andover,MA,Essex,2025-01-30T00:00:00Z,2025-01-12,current
2024-2025,BioBot,Municipal,Wareham WPCF,128860.44163749999,4,Detected,2024-11-04T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-01-30T00:00:00Z,2024-11-04,current
2024-2025,BioBot,Municipal,Wareham WPCF,348909.363825,4,Detected,2024-10-08T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-01-30T00:00:00Z,2024-10-08,current
2024-2025,BioBot,Municipal,Wareham WPCF,375760.73439999996,4,Detected,2024-10-08T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-01-30T00:00:00Z,2024-10-08,current
2024-2025,BioBot,Municipal,MWRA Southern,1221447.3697714284,7,Detected,2025-01-06T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2025-01-06,current
2024-2025,BioBot,Municipal,Hull WWTF,1372436.3397666665,3,Detected,2024-09-18T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-01-30T00:00:00Z,2024-09-18,current
2024-2025,BioBot,Municipal,MWRA Southern,790426.2646714284,7,Detected,2025-01-22T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2025-01-22,current
2024-2025,BioBot,Municipal,Wareham WPCF,1541685.730125,4,Detected,2024-11-27T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-01-30T00:00:00Z,2024-11-27,current
2024-2025,BioBot,Municipal,MWRA Southern,1035384.8320714288,7,Detected,2025-01-02T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2025-01-02,current
2024-2025,BioBot,Municipal,MWRA Northern,243776.95617142858,7,Detected,2024-10-02T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-10-02,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,706883.5303666666,3,Detected,2024-08-21T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-01-30T00:00:00Z,2024-08-21,current
2024-2025,BioBot,Municipal,MWRA Northern,661577.4447857143,7,Detected,2024-09-19T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-09-19,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,1886008.097,2,Detected,2025-01-23T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-01-30T00:00:00Z,2025-01-23,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,1179786.6305749998,4,Detected,2024-12-10T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-01-30T00:00:00Z,2024-12-10,current
2024-2025,BioBot,Municipal,Brockton/ Abington,196825.97991333334,3,Detected,2024-11-12T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2024-11-12,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,891351.96325,4,Detected,2024-08-28T00:00:00Z,copies/L,North Andover,MA,Essex,2025-01-30T00:00:00Z,2024-08-28,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,662581.246025,4,Detected,2024-11-30T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-01-30T00:00:00Z,2024-11-30,current
2024-2025,BioBot,Municipal,MWRA Southern,358175.8461142857,7,Detected,2024-09-27T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-09-27,current
2024-2025,BioBot,Municipal,MWRA Southern,751662.6549142858,7,Detected,2024-07-28T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-07-28,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,741575.252775,4,Detected,2024-07-02T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-01-30T00:00:00Z,2024-07-02,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,1721013.587275,4,Detected,2024-08-20T00:00:00Z,copies/L,North Andover,MA,Essex,2025-01-30T00:00:00Z,2024-08-20,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,952355.1103000001,4,Detected,2025-01-22T00:00:00Z,copies/L,North Andover,MA,Essex,2025-01-30T00:00:00Z,2025-01-22,current
2024-2025,BioBot,Municipal,MWRA Southern,168876.03466714287,7,Detected,2024-10-29T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-10-29,current
2024-2025,BioBot,Municipal,MWRA Northern,720501.5060571429,7,Detected,2024-07-29T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-07-29,current
2024-2025,BioBot,Municipal,Fall River WWTP,350489.4314333333,3,Detected,2024-08-13T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-01-30T00:00:00Z,2024-08-13,current
2024-2025,BioBot,Municipal,MWRA Northern,148412.65771428568,7,Detected,2024-10-26T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-10-26,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,456780.50192499993,4,Detected,2024-10-23T00:00:00Z,copies/L,North Andover,MA,Essex,2025-01-30T00:00:00Z,2024-10-23,current
2024-2025,BioBot,Municipal,MWRA Northern,899701.8322285714,7,Detected,2024-12-27T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-12-27,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,386889.143575,4,Detected,2024-11-25T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-01-30T00:00:00Z,2024-11-25,current
2024-2025,BioBot,Municipal,MWRA Southern,532474.4159571428,7,Detected,2024-09-02T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-09-02,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,1036966.9185500001,4,Detected,2024-12-12T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-01-30T00:00:00Z,2024-12-12,current
2024-2025,BioBot,Municipal,MWRA Northern,291282.18360000005,6,Detected,2024-11-30T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-11-30,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,1386519.6135999998,4,Detected,2024-12-19T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-01-30T00:00:00Z,2024-12-19,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,1014512.0309,4,Detected,2025-01-13T00:00:00Z,copies/L,North Andover,MA,Essex,2025-01-30T00:00:00Z,2025-01-13,current
2024-2025,BioBot,Municipal,MWRA Northern,819647.6889857143,7,Detected,2024-07-13T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-07-13,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,2451901.6573333335,3,Detected,2025-01-23T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-01-30T00:00:00Z,2025-01-23,current
2024-2025,BioBot,Municipal,MWRA Northern,163652.39918571428,7,Detected,2024-10-25T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-10-25,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,507708.834775,4,Detected,2024-10-03T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-01-30T00:00:00Z,2024-10-03,current
2024-2025,BioBot,Municipal,Lynn WWTF,199014.14604999998,2,Detected,2024-11-20T00:00:00Z,copies/L,Lynn,MA,Essex,2025-01-30T00:00:00Z,2024-11-20,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,997276.9619999999,4,Detected,2024-12-18T00:00:00Z,copies/L,North Andover,MA,Essex,2025-01-30T00:00:00Z,2024-12-18,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1519117.1836666667,3,Detected,2024-08-07T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-01-30T00:00:00Z,2024-08-07,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1471238.2623333335,3,Detected,2024-08-07T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-01-30T00:00:00Z,2024-08-07,current
2024-2025,BioBot,Municipal,Brockton/ Abington,281178.8026,4,Detected,2024-11-19T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2024-11-19,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1104519.144575,4,Detected,2024-07-30T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-01-30T00:00:00Z,2024-07-30,current
2024-2025,BioBot,Municipal,MWRA Northern,875061.7095571429,7,Detected,2024-12-25T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-12-25,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,20846.42483666667,3,Not Detected,2024-10-17T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-01-30T00:00:00Z,2024-10-17,current
2024-2025,BioBot,Municipal,Brockton/ Abington,1201375.6578250001,4,Detected,2024-08-20T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2024-08-20,current
2024-2025,BioBot,Municipal,MWRA Southern,271234.0812142857,7,Detected,2024-09-22T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-09-22,current
2024-2025,BioBot,Municipal,Wareham WPCF,262324.107165,4,Detected,2024-10-09T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-01-30T00:00:00Z,2024-10-09,current
2024-2025,BioBot,Municipal,Wareham WPCF,922400.8419500001,4,Detected,2024-08-20T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-01-30T00:00:00Z,2024-08-20,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,818290.4892,4,Detected,2024-09-24T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-09-24,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1765872.4266666668,3,Detected,2024-08-20T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-01-30T00:00:00Z,2024-08-20,current
2024-2025,BioBot,Municipal,MWRA Southern,650132.3884142857,7,Detected,2024-08-28T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-08-28,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,941722.7470750001,4,Detected,2025-01-21T00:00:00Z,copies/L,North Andover,MA,Essex,2025-01-30T00:00:00Z,2025-01-21,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,168801.46469999998,3,Detected,2024-11-15T00:00:00Z,copies/L,Montague,MA,Franklin,2025-01-30T00:00:00Z,2024-11-15,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,181727.21556666668,3,Detected,2024-10-30T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-01-30T00:00:00Z,2024-10-30,current
2024-2025,BioBot,Municipal,MWRA Southern,1253396.1509571427,7,Detected,2025-01-08T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2025-01-08,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,232255.11193666665,3,Detected,2024-10-16T00:00:00Z,copies/L,Montague,MA,Franklin,2025-01-30T00:00:00Z,2024-10-16,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,1329204.794025,4,Detected,2024-08-14T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-01-30T00:00:00Z,2024-08-14,current
2024-2025,BioBot,Municipal,MWRA Southern,565849.2739571428,7,Detected,2024-07-07T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-07-07,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1727576.324,3,Detected,2024-08-20T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-01-30T00:00:00Z,2024-08-20,current
2024-2025,BioBot,Municipal,MWRA Northern,717473.2982285714,7,Detected,2024-08-22T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-08-22,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,872580.98205,2,Detected,2025-01-09T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-01-30T00:00:00Z,2025-01-09,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,546023.384275,4,Detected,2024-09-02T00:00:00Z,copies/L,North Andover,MA,Essex,2025-01-30T00:00:00Z,2024-09-02,current
2024-2025,BioBot,Municipal,Greenfield WPCF,448504.4007,2,Detected,2024-10-17T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-01-30T00:00:00Z,2024-10-17,current
2024-2025,BioBot,Municipal,MWRA Northern,628686.4186571428,7,Detected,2024-09-01T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-09-01,current
2024-2025,BioBot,Municipal,MWRA Southern,400913.79825714283,7,Detected,2024-09-21T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-09-21,current
2024-2025,BioBot,Municipal,Lynn WWTF,210669.22056666666,3,Detected,2024-10-31T00:00:00Z,copies/L,Lynn,MA,Essex,2025-01-30T00:00:00Z,2024-10-31,current
2024-2025,BioBot,Municipal,Fall River WWTP,517125.12194,5,Detected,2024-07-22T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-01-30T00:00:00Z,2024-07-22,current
2024-2025,BioBot,Municipal,Whitman,218640.1508,4,Detected,2024-11-19T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2024-11-19,current
2024-2025,BioBot,Municipal,MWRA Southern,652680.1901857143,7,Detected,2024-12-15T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-12-15,current
2024-2025,BioBot,Municipal,MWRA Northern,235697.52185714286,7,Detected,2024-10-12T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-10-12,current
2024-2025,BioBot,Municipal,Lynn WWTF,255416.59915000002,3,Detected,2024-10-09T00:00:00Z,copies/L,Lynn,MA,Essex,2025-01-30T00:00:00Z,2024-10-09,current
2024-2025,BioBot,Municipal,MWRA Southern,1681527.7691857144,7,Detected,2024-12-24T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-12-24,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,282560.64615,4,Detected,2024-10-02T00:00:00Z,copies/L,North Andover,MA,Essex,2025-01-30T00:00:00Z,2024-10-02,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,613578.29475,4,Detected,2024-10-04T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-01-30T00:00:00Z,2024-10-04,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,288609.079875,4,Detected,2024-10-29T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-01-30T00:00:00Z,2024-10-29,current
2024-2025,BioBot,Municipal,Wareham WPCF,2671766.6141666668,3,Detected,2025-01-07T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-01-30T00:00:00Z,2025-01-07,current
2024-2025,BioBot,Municipal,MWRA Northern,281726.61814285716,7,Detected,2024-12-02T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-12-02,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,605250.357325,4,Detected,2024-07-17T00:00:00Z,copies/L,North Andover,MA,Essex,2025-01-30T00:00:00Z,2024-07-17,current
2024-2025,BioBot,Municipal,Greenfield WPCF,2100805.1105,2,Detected,2025-01-09T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-01-30T00:00:00Z,2025-01-09,current
