tester,site_type,name_of_sampling_location,7_day_average_of_sars-cov-2_concentration,number_of_samples_in_the_last_7_days,sars-cov-2_detected,sample_collection_date,units_(measuring_concentration),city_of_sampling_location,state_of_sampling_location,county_of_sampling_location,date_data_last_updated,date,source
BioBot,Municipal,Lowell Regional WWTF,1507311.5249883793,1,Detected,2024-05-29T00:00:00Z,copies/L,Lowell,MA,Middlesex,2024-07-24T00:00:00Z,2024-05-29,arch
BioBot,Municipal,Surfside WTF,208580.48690960451,2,Detected,2024-04-25T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2024-07-24T00:00:00Z,2024-04-25,arch
BioBot,Municipal,Surfside WTF,239994.9658,1,Detected,2022-02-07T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2024-07-24T00:00:00Z,2022-02-07,arch
BioBot,Municipal,Pittsfield WWTP,1600994.5775127078,4,Detected,2024-02-13T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2024-02-13,arch
BioBot,Municipal,Pittsfield WWTP,555003.063852391,4,Detected,2024-05-06T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2024-05-06,arch
BioBot,Municipal,Surfside WTF,86547.86669,1,Detected,2022-03-28T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2024-07-24T00:00:00Z,2022-03-28,arch
BioBot,Municipal,Athol WWTP,45673.552106166106,3,Detected,2024-04-09T00:00:00Z,copies/L,Athol,MA,Worcester,2024-07-24T00:00:00Z,2024-04-09,arch
BioBot,Municipal,Athol WWTP,3457636.9973333334,3,Detected,2022-09-26T00:00:00Z,copies/L,Athol,MA,Worcester,2024-07-24T00:00:00Z,2022-09-26,arch
BioBot,Municipal,Provincetown Treatment Plant,664404.1390975,4,Detected,2021-12-08T00:00:00Z,copies/L,Provincetown,MA,Barnstable,2024-07-24T00:00:00Z,2021-12-08,arch
BioBot,Municipal,Pittsfield WWTP,110110.0526,1,Detected,2021-03-30T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2021-03-30,arch
BioBot,Municipal,Wareham WPCF,2174175.431622038,3,Detected,2023-12-27T00:00:00Z,copies/L,Wareham,MA,Plymouth,2024-07-24T00:00:00Z,2023-12-27,arch
BioBot,Municipal,MFN Regional Wastewater District,443517.5705279726,2,Detected,2024-06-24T00:00:00Z,copies/L,Norton,MA,Bristol,2024-07-24T00:00:00Z,2024-06-24,arch
BioBot,Municipal,South Hadley Div. of WPC,766786.4983999999,4,Detected,2022-12-03T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2022-12-03,arch
BioBot,Municipal,New Bedford WWTF,573106.6491333334,3,Detected,2022-11-21T00:00:00Z,copies/L,New Bedford,MA,Bristol,2024-07-24T00:00:00Z,2022-11-21,arch
BioBot,Municipal,Sunderland WWTP,2211013.2033023355,1,Detected,2024-01-03T00:00:00Z,copies/L,Sunderland,MA,Franklin,2024-07-24T00:00:00Z,2024-01-03,arch
BioBot,Municipal,Grafton Headworks,147380.08594999998,2,Detected,2023-04-24T00:00:00Z,copies/L,South Grafton,MA,Middlesex,2024-07-24T00:00:00Z,2023-04-24,arch
BioBot,Municipal,Uxbridge WWTF,207990.5249875,4,Detected,2023-06-05T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2024-07-24T00:00:00Z,2023-06-05,arch
BioBot,Municipal,Haverhill WWTP,488389.401,3,Detected,2021-11-07T00:00:00Z,copies/L,Haverhill,MA,Essex,2024-07-24T00:00:00Z,2021-11-07,arch
BioBot,Municipal,Brockton/ Abington,310427.7066234742,4,Detected,2024-04-29T00:00:00Z,copies/L,Brockton,MA,Plymouth,2024-07-24T00:00:00Z,2024-04-29,arch
BioBot,Municipal,Upper Blackstone Clean Water,1583759.9303,4,Detected,2022-09-11T00:00:00Z,copies/L,Worcester,MA,Worcester,2024-07-24T00:00:00Z,2022-09-11,arch
BioBot,Municipal,Pittsfield WWTP,1296092.4386239802,5,Detected,2024-01-23T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2024-01-23,arch
BioBot,Municipal,Plymouth Headworks Influent,113712.66317689534,3,Detected,2024-05-15T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2024-07-24T00:00:00Z,2024-05-15,arch
BioBot,Municipal,Montague Clean Water Facility,279608.95012999995,3,Detected,2023-05-22T00:00:00Z,copies/L,Montague,MA,Franklin,2024-07-24T00:00:00Z,2023-05-22,arch
BioBot,Municipal,Fall River WWTP,996832.9553,2,Detected,2023-01-02T00:00:00Z,copies/L,Fall River,MA,Bristol,2024-07-24T00:00:00Z,2023-01-02,arch
BioBot,Municipal,North Attleboro WWTF,379533.37,1,Detected,2022-04-04T00:00:00Z,copies/L,North Attleborough,MA,Bristol,2024-07-24T00:00:00Z,2022-04-04,arch
BioBot,Municipal,SESD-Peabody Metering Station,690438.29805,2,Detected,2022-03-26T00:00:00Z,copies/L,Salem,MA,Essex,2024-07-24T00:00:00Z,2022-03-26,arch
BioBot,Municipal,Grafton Headworks,426949.6744,2,Detected,2023-06-26T00:00:00Z,copies/L,South Grafton,MA,Middlesex,2024-07-24T00:00:00Z,2023-06-26,arch
BioBot,Municipal,New Bedford WWTF,512587.67075,2,Detected,2022-11-15T00:00:00Z,copies/L,New Bedford,MA,Bristol,2024-07-24T00:00:00Z,2022-11-15,arch
BioBot,Municipal,Haverhill WWTP,727942.5846000001,3,Detected,2021-10-31T00:00:00Z,copies/L,Haverhill,MA,Essex,2024-07-24T00:00:00Z,2021-10-31,arch
BioBot,Municipal,Fitchburg Public Works,2199695.593155162,4,Detected,2024-01-23T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2024-07-24T00:00:00Z,2024-01-23,arch
BioBot,Municipal,Pittsfield WWTP,524298.3672,3,Detected,2021-11-29T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2021-11-29,arch
BioBot,Municipal,Wareham WPCF,92542.13868,2,Detected,2021-07-08T00:00:00Z,copies/L,Wareham,MA,Plymouth,2024-07-24T00:00:00Z,2021-07-08,arch
BioBot,Municipal,Northampton WWTP,283184.4054,1,Detected,2021-02-03T00:00:00Z,copies/L,Northampton,MA,Hampshire,2024-07-24T00:00:00Z,2021-02-03,arch
BioBot,Municipal,Billerica Treatment Plant,915163.1006,3,Detected,2022-04-11T00:00:00Z,copies/L,Billerica,MA,Middlesex,2024-07-24T00:00:00Z,2022-04-11,arch
BioBot,Municipal,Hadley WWTP,807281.1720699256,2,Detected,2024-01-09T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2024-01-09,arch
BioBot,Municipal,Lynn WWTF,252197.12762940206,3,Detected,2024-05-08T00:00:00Z,copies/L,Lynn,MA,Essex,2024-07-24T00:00:00Z,2024-05-08,arch
BioBot,Municipal,Greater Lawrence Sanitary District,4286660.6356666675,3,Detected,2021-12-05T00:00:00Z,copies/L,North Andover,MA,Essex,2024-07-24T00:00:00Z,2021-12-05,arch
BioBot,Municipal,Grafton Headworks,1724551.401,2,Detected,2022-12-19T00:00:00Z,copies/L,South Grafton,MA,Middlesex,2024-07-24T00:00:00Z,2022-12-19,arch
BioBot,Municipal,Surfside WTF,35843.13743,1,Detected,2020-08-31T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2024-07-24T00:00:00Z,2020-08-31,arch
BioBot,Municipal,Amherst WWTP,435793.13215590856,3,Detected,2023-11-21T00:00:00Z,copies/L,Hadley,MA,Hampshire,2024-07-24T00:00:00Z,2023-11-21,arch
BioBot,Municipal,New Bedford WWTF,394960.38501273736,2,Detected,2023-09-12T00:00:00Z,copies/L,New Bedford,MA,Bristol,2024-07-24T00:00:00Z,2023-09-12,arch
BioBot,Municipal,Greater Lawrence Sanitary District,20044.562805,2,Not Detected,2021-06-17T00:00:00Z,copies/L,North Andover,MA,Essex,2024-07-24T00:00:00Z,2021-06-17,arch
BioBot,Municipal,Whitman,585960.8022498309,4,Detected,2024-05-07T00:00:00Z,copies/L,Brockton,MA,Plymouth,2024-07-24T00:00:00Z,2024-05-07,arch
BioBot,Municipal,Fitchburg Public Works,904517.2869500001,4,Detected,2023-01-16T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2024-07-24T00:00:00Z,2023-01-16,arch
BioBot,Municipal,Greater Lawrence Sanitary District,871870.4638666665,3,Detected,2022-02-06T00:00:00Z,copies/L,North Andover,MA,Essex,2024-07-24T00:00:00Z,2022-02-06,arch
BioBot,Municipal,Pittsfield WWTP,1086801.1026,4,Detected,2023-02-17T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2023-02-17,arch
BioBot,Municipal,Greater Lawrence Sanitary District,731875.6229861841,4,Detected,2024-03-04T00:00:00Z,copies/L,North Andover,MA,Essex,2024-07-24T00:00:00Z,2024-03-04,arch
BioBot,Municipal,Fitchburg Public Works,1182775.676525,4,Detected,2023-02-14T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2024-07-24T00:00:00Z,2023-02-14,arch
BioBot,Municipal,Amherst WWTP,564822.600277904,2,Detected,2023-12-05T00:00:00Z,copies/L,Hadley,MA,Hampshire,2024-07-24T00:00:00Z,2023-12-05,arch
BioBot,Municipal,Upper Blackstone Clean Water,949524.881025,4,Detected,2022-11-06T00:00:00Z,copies/L,Worcester,MA,Worcester,2024-07-24T00:00:00Z,2022-11-06,arch
BioBot,Municipal,Montague Clean Water Facility,155693.10223938778,1,Detected,2023-09-04T00:00:00Z,copies/L,Montague,MA,Franklin,2024-07-24T00:00:00Z,2023-09-04,arch
BioBot,Municipal,Hull WWTF,220424.75285054502,3,Detected,2024-05-08T00:00:00Z,copies/L,Hull,MA,Plymouth,2024-07-24T00:00:00Z,2024-05-08,arch
BioBot,Municipal,Hull WWTF,6922032.403002828,2,Detected,2024-01-03T00:00:00Z,copies/L,Hull,MA,Plymouth,2024-07-24T00:00:00Z,2024-01-03,arch
BioBot,Municipal,Fitchburg Public Works,302288.08801362186,4,Detected,2024-04-09T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2024-07-24T00:00:00Z,2024-04-09,arch
BioBot,Municipal,Upper Blackstone Clean Water,5573576.362,3,Detected,2022-01-18T00:00:00Z,copies/L,Worcester,MA,Worcester,2024-07-24T00:00:00Z,2022-01-18,arch
BioBot,Municipal,Brockton/ Abington,420638.93537393434,4,Detected,2024-04-07T00:00:00Z,copies/L,Brockton,MA,Plymouth,2024-07-24T00:00:00Z,2024-04-07,arch
BioBot,Municipal,Brockton/ Abington,1204450.6166837132,3,Detected,2024-02-20T00:00:00Z,copies/L,Brockton,MA,Plymouth,2024-07-24T00:00:00Z,2024-02-20,arch
BioBot,Municipal,Hull WWTF,2801765.7390412944,3,Detected,2023-12-26T00:00:00Z,copies/L,Hull,MA,Plymouth,2024-07-24T00:00:00Z,2023-12-26,arch
BioBot,Municipal,Provincetown Treatment Plant,347419.6173,1,Detected,2023-01-24T00:00:00Z,copies/L,Provincetown,MA,Barnstable,2024-07-24T00:00:00Z,2023-01-24,arch
BioBot,Municipal,Douglas WWTP,823445.8467999999,2,Detected,2022-12-06T00:00:00Z,copies/L,East Douglas,MA,Worcester,2024-07-24T00:00:00Z,2022-12-06,arch
BioBot,Municipal,South Hadley Div. of WPC,1135504.6221999999,3,Detected,2021-11-15T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2021-11-15,arch
BioBot,Municipal,Greater Lawrence Sanitary District,315682.60051575204,4,Detected,2024-05-13T00:00:00Z,copies/L,North Andover,MA,Essex,2024-07-24T00:00:00Z,2024-05-13,arch
BioBot,Municipal,Haverhill WWTP,387262.29313638736,2,Detected,2024-06-05T00:00:00Z,copies/L,Haverhill,MA,Essex,2024-07-24T00:00:00Z,2024-06-05,arch
BioBot,Municipal,MFN Regional Wastewater District,556232.206,1,Detected,2022-11-28T00:00:00Z,copies/L,Norton,MA,Bristol,2024-07-24T00:00:00Z,2022-11-28,arch
BioBot,Municipal,Montague Clean Water Facility,509671.1573,3,Detected,2023-03-14T00:00:00Z,copies/L,Montague,MA,Franklin,2024-07-24T00:00:00Z,2023-03-14,arch
BioBot,Municipal,Wareham WPCF,773142.5497635877,3,Detected,2023-10-11T00:00:00Z,copies/L,Wareham,MA,Plymouth,2024-07-24T00:00:00Z,2023-10-11,arch
BioBot,Municipal,Sunderland WWTP,499579.196,1,Detected,2023-02-22T00:00:00Z,copies/L,Sunderland,MA,Franklin,2024-07-24T00:00:00Z,2023-02-22,arch
BioBot,Municipal,Grafton Headworks,710557.6509499999,2,Detected,2023-03-27T00:00:00Z,copies/L,South Grafton,MA,Middlesex,2024-07-24T00:00:00Z,2023-03-27,arch
BioBot,Municipal,Pittsfield WWTP,381506.205325,4,Detected,2022-06-22T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2022-06-22,arch
BioBot,Municipal,New Bedford WWTF,358537.1313055301,1,Detected,2024-01-23T00:00:00Z,copies/L,New Bedford,MA,Bristol,2024-07-24T00:00:00Z,2024-01-23,arch
BioBot,Municipal,Haverhill WWTP,490193.43435,4,Detected,2023-02-26T00:00:00Z,copies/L,Haverhill,MA,Essex,2024-07-24T00:00:00Z,2023-02-26,arch
BioBot,Municipal,Haverhill WWTP,1559292.2325000002,4,Detected,2022-12-11T00:00:00Z,copies/L,Haverhill,MA,Essex,2024-07-24T00:00:00Z,2022-12-11,arch
BioBot,Municipal,Amherst WWTP,1471673.2895790131,2,Detected,2023-10-03T00:00:00Z,copies/L,Hadley,MA,Hampshire,2024-07-24T00:00:00Z,2023-10-03,arch
BioBot,Municipal,Surfside WTF,840376.7628,1,Detected,2022-06-13T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2024-07-24T00:00:00Z,2022-06-13,arch
BioBot,Municipal,Plymouth Headworks Influent,154177.32335000002,4,Detected,2023-06-05T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2024-07-24T00:00:00Z,2023-06-05,arch
BioBot,Municipal,Northampton WWTP,270607.3202,1,Detected,2020-12-16T00:00:00Z,copies/L,Northampton,MA,Hampshire,2024-07-24T00:00:00Z,2020-12-16,arch
BioBot,Municipal,Wareham WPCF,1078277.076225,4,Detected,2023-02-27T00:00:00Z,copies/L,Wareham,MA,Plymouth,2024-07-24T00:00:00Z,2023-02-27,arch
BioBot,Municipal,Pittsfield WWTP,2881008.1275542337,3,Detected,2023-12-27T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2023-12-27,arch
BioBot,Municipal,Athol WWTP,486755.9738999999,3,Detected,2022-07-06T00:00:00Z,copies/L,Athol,MA,Worcester,2024-07-24T00:00:00Z,2022-07-06,arch
BioBot,Municipal,Wareham WPCF,1106595.221009082,4,Detected,2024-02-12T00:00:00Z,copies/L,Wareham,MA,Plymouth,2024-07-24T00:00:00Z,2024-02-12,arch
BioBot,Municipal,Hull WWTF,816218.0471999999,3,Detected,2022-04-12T00:00:00Z,copies/L,Hull,MA,Plymouth,2024-07-24T00:00:00Z,2022-04-12,arch
BioBot,Municipal,Surfside WTF,1492581.87,1,Detected,2021-01-11T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2024-07-24T00:00:00Z,2021-01-11,arch
BioBot,Municipal,Greater Lawrence Sanitary District,46005.008425,2,Detected,2021-06-09T00:00:00Z,copies/L,North Andover,MA,Essex,2024-07-24T00:00:00Z,2021-06-09,arch
BioBot,Municipal,MFN Regional Wastewater District,578328.6995540063,2,Detected,2024-02-26T00:00:00Z,copies/L,Norton,MA,Bristol,2024-07-24T00:00:00Z,2024-02-26,arch
BioBot,Municipal,South Hadley Div. of WPC,28299.24955,1,Detected,2020-05-20T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2020-05-20,arch
BioBot,Municipal,Haverhill WWTP,10068075.622,3,Detected,2022-01-02T00:00:00Z,copies/L,Haverhill,MA,Essex,2024-07-24T00:00:00Z,2022-01-02,arch
BioBot,Municipal,South Hadley Div. of WPC,331740.64825214166,4,Detected,2024-03-30T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2024-03-30,arch
BioBot,Municipal,Greenfield WPCF,208582.95130000002,2,Detected,2023-05-10T00:00:00Z,copies/L,Greenfield,MA,Franklin,2024-07-24T00:00:00Z,2023-05-10,arch
BioBot,Municipal,Brockton/ Abington,175189.30844999998,4,Detected,2023-06-29T00:00:00Z,copies/L,Brockton,MA,Plymouth,2024-07-24T00:00:00Z,2023-06-29,arch
BioBot,Municipal,Lowell Regional WWTF,378474.27585,2,Detected,2023-04-03T00:00:00Z,copies/L,Lowell,MA,Middlesex,2024-07-24T00:00:00Z,2023-04-03,arch
BioBot,Municipal,Hull WWTF,2508712.4845000003,2,Detected,2022-09-27T00:00:00Z,copies/L,Hull,MA,Plymouth,2024-07-24T00:00:00Z,2022-09-27,arch
BioBot,Municipal,Pittsfield WWTP,803557.6662000001,4,Detected,2022-08-12T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2022-08-12,arch
BioBot,Municipal,Brockton/ Abington,540547.7931625,4,Detected,2022-05-01T00:00:00Z,copies/L,Brockton,MA,Plymouth,2024-07-24T00:00:00Z,2022-05-01,arch
BioBot,Municipal,Whitman,1676619.6561,4,Detected,2023-05-15T00:00:00Z,copies/L,Brockton,MA,Plymouth,2024-07-24T00:00:00Z,2023-05-15,arch
BioBot,Municipal,Upper Blackstone Clean Water,315840.594775,4,Detected,2023-05-22T00:00:00Z,copies/L,Worcester,MA,Worcester,2024-07-24T00:00:00Z,2023-05-22,arch
BioBot,Municipal,Douglas WWTP,246326.15705,2,Detected,2023-03-07T00:00:00Z,copies/L,East Douglas,MA,Worcester,2024-07-24T00:00:00Z,2023-03-07,arch
BioBot,Municipal,Hull WWTF,3251796.6263333336,3,Detected,2022-01-25T00:00:00Z,copies/L,Hull,MA,Plymouth,2024-07-24T00:00:00Z,2022-01-25,arch
BioBot,Municipal,Greenfield WPCF,346780.318351193,2,Detected,2024-05-01T00:00:00Z,copies/L,Greenfield,MA,Franklin,2024-07-24T00:00:00Z,2024-05-01,arch
BioBot,Municipal,Leominster Headworks,889291.7673123038,1,Detected,2023-11-14T00:00:00Z,copies/L,Leominster,MA,Worcester,2024-07-24T00:00:00Z,2023-11-14,arch
BioBot,Municipal,Amherst WWTP,1904902.2549972672,2,Detected,2023-12-28T00:00:00Z,copies/L,Hadley,MA,Hampshire,2024-07-24T00:00:00Z,2023-12-28,arch
BioBot,Municipal,Greenfield WPCF,553872.768250085,2,Detected,2024-04-03T00:00:00Z,copies/L,Greenfield,MA,Franklin,2024-07-24T00:00:00Z,2024-04-03,arch
BioBot,Municipal,Provincetown Treatment Plant,1602314.1585526052,1,Detected,2023-08-22T00:00:00Z,copies/L,Provincetown,MA,Barnstable,2024-07-24T00:00:00Z,2023-08-22,arch
BioBot,Municipal,Greater Lawrence Sanitary District,883104.88685,4,Detected,2022-10-31T00:00:00Z,copies/L,North Andover,MA,Essex,2024-07-24T00:00:00Z,2022-10-31,arch
BioBot,Municipal,Lynn WWTF,754259.5033666667,3,Detected,2023-02-28T00:00:00Z,copies/L,Lynn,MA,Essex,2024-07-24T00:00:00Z,2023-02-28,arch
BioBot,Municipal,Hadley WWTP,686915.29335,2,Detected,2023-01-31T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2023-01-31,arch
BioBot,Municipal,Lynn WWTF,228072.25439999998,3,Detected,2023-05-24T00:00:00Z,copies/L,Lynn,MA,Essex,2024-07-24T00:00:00Z,2023-05-24,arch
BioBot,Municipal,Pittsfield WWTP,44142.43423,2,Detected,2021-05-04T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2021-05-04,arch
BioBot,Municipal,North Brookfield WWTP,643723.1641,1,Detected,2023-01-03T00:00:00Z,copies/L,North Brookfield,MA,Worcester,2024-07-24T00:00:00Z,2023-01-03,arch
BioBot,Municipal,Fall River WWTP,806900.93585,4,Detected,2022-12-11T00:00:00Z,copies/L,Fall River,MA,Bristol,2024-07-24T00:00:00Z,2022-12-11,arch
BioBot,Municipal,Fitchburg Public Works,2975850.836333333,3,Detected,2023-01-24T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2024-07-24T00:00:00Z,2023-01-24,arch
BioBot,Municipal,S.Deerfield WWTP,297350.9554670316,4,Detected,2024-06-04T00:00:00Z,copies/L,Deerfield,MA,Franklin,2024-07-24T00:00:00Z,2024-06-04,arch
BioBot,Municipal,Brockton/ Abington,1488996.308,4,Detected,2022-08-01T00:00:00Z,copies/L,Brockton,MA,Plymouth,2024-07-24T00:00:00Z,2022-08-01,arch
BioBot,Municipal,Athol WWTP,75921.59308666667,3,Detected,2023-04-25T00:00:00Z,copies/L,Athol,MA,Worcester,2024-07-24T00:00:00Z,2023-04-25,arch
BioBot,Municipal,S.Deerfield WWTP,312137.9405157192,3,Detected,2024-04-29T00:00:00Z,copies/L,Deerfield,MA,Franklin,2024-07-24T00:00:00Z,2024-04-29,arch
BioBot,Municipal,Athol WWTP,215824.146395,4,Detected,2023-03-28T00:00:00Z,copies/L,Athol,MA,Worcester,2024-07-24T00:00:00Z,2023-03-28,arch
BioBot,Municipal,Lynn WWTF,615204.0332923444,3,Detected,2024-06-26T00:00:00Z,copies/L,Lynn,MA,Essex,2024-07-24T00:00:00Z,2024-06-26,arch
BioBot,Municipal,Whitman,2017579.601,2,Detected,2023-02-06T00:00:00Z,copies/L,Brockton,MA,Plymouth,2024-07-24T00:00:00Z,2023-02-06,arch
BioBot,Municipal,Fitchburg Public Works,651168.7999920793,4,Detected,2023-08-28T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2024-07-24T00:00:00Z,2023-08-28,arch
BioBot,Municipal,Provincetown Treatment Plant,1415206.128,1,Detected,2022-09-13T00:00:00Z,copies/L,Provincetown,MA,Barnstable,2024-07-24T00:00:00Z,2022-09-13,arch
BioBot,Municipal,Upper Blackstone Clean Water,592281.3197999999,4,Detected,2022-05-01T00:00:00Z,copies/L,Worcester,MA,Worcester,2024-07-24T00:00:00Z,2022-05-01,arch
BioBot,Municipal,Lowell Regional WWTF,1571922.69445,2,Detected,2022-10-24T00:00:00Z,copies/L,Lowell,MA,Middlesex,2024-07-24T00:00:00Z,2022-10-24,arch
BioBot,Municipal,S.Deerfield WWTP,36416.9348,3,Detected,2023-04-03T00:00:00Z,copies/L,Deerfield,MA,Franklin,2024-07-24T00:00:00Z,2023-04-03,arch
BioBot,Municipal,New Bedford WWTF,229103.11715,2,Detected,2023-02-28T00:00:00Z,copies/L,New Bedford,MA,Bristol,2024-07-24T00:00:00Z,2023-02-28,arch
BioBot,Municipal,Pittsfield WWTP,329316.19815849746,4,Detected,2024-04-29T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2024-04-29,arch
BioBot,Municipal,Athol WWTP,1537131.6145943678,4,Detected,2024-03-05T00:00:00Z,copies/L,Athol,MA,Worcester,2024-07-24T00:00:00Z,2024-03-05,arch
BioBot,Municipal,Fall River WWTP,644394.0550500001,4,Detected,2023-02-21T00:00:00Z,copies/L,Fall River,MA,Bristol,2024-07-24T00:00:00Z,2023-02-21,arch
BioBot,Municipal,New Bedford WWTF,50093.889259999996,2,Detected,2023-06-07T00:00:00Z,copies/L,New Bedford,MA,Bristol,2024-07-24T00:00:00Z,2023-06-07,arch
BioBot,Municipal,MFN Regional Wastewater District,550245.4293892336,2,Detected,2023-09-08T00:00:00Z,copies/L,Norton,MA,Bristol,2024-07-24T00:00:00Z,2023-09-08,arch
BioBot,Municipal,South Hadley Div. of WPC,115892.435575,4,Detected,2023-07-22T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2023-07-22,arch
BioBot,Municipal,Fall River WWTP,317607.68960178795,5,Detected,2024-04-07T00:00:00Z,copies/L,Fall River,MA,Bristol,2024-07-24T00:00:00Z,2024-04-07,arch
BioBot,Municipal,Wareham WPCF,840753.0722333334,3,Detected,2022-07-06T00:00:00Z,copies/L,Wareham,MA,Plymouth,2024-07-24T00:00:00Z,2022-07-06,arch
BioBot,Municipal,Fitchburg Public Works,1038507.8253097915,3,Detected,2024-02-21T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2024-07-24T00:00:00Z,2024-02-21,arch
BioBot,Municipal,Plymouth Headworks Influent,2196959.0483328053,1,Detected,2024-01-04T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2024-07-24T00:00:00Z,2024-01-04,arch
BioBot,Municipal,Montague Clean Water Facility,652050.0729,1,Detected,2022-09-07T00:00:00Z,copies/L,Montague,MA,Franklin,2024-07-24T00:00:00Z,2022-09-07,arch
BioBot,Municipal,Pittsfield WWTP,82662.062556,5,Detected,2023-06-27T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2023-06-27,arch
BioBot,Municipal,Leominster Headworks,1890814.8642000002,2,Detected,2023-01-10T00:00:00Z,copies/L,Leominster,MA,Worcester,2024-07-24T00:00:00Z,2023-01-10,arch
BioBot,Municipal,Athol WWTP,600885.9524,4,Detected,2022-08-16T00:00:00Z,copies/L,Athol,MA,Worcester,2024-07-24T00:00:00Z,2022-08-16,arch
BioBot,Municipal,Greenfield WPCF,157670.49219398224,2,Detected,2023-08-09T00:00:00Z,copies/L,Greenfield,MA,Franklin,2024-07-24T00:00:00Z,2023-08-09,arch
BioBot,Municipal,MFN Regional Wastewater District,1609348.0375285458,2,Detected,2024-02-12T00:00:00Z,copies/L,Norton,MA,Bristol,2024-07-24T00:00:00Z,2024-02-12,arch
BioBot,Municipal,Sunderland WWTP,659909.4221147802,1,Detected,2024-05-01T00:00:00Z,copies/L,Sunderland,MA,Franklin,2024-07-24T00:00:00Z,2024-05-01,arch
BioBot,Municipal,Springfield WWTP,1239938.4545,2,Detected,2023-02-07T00:00:00Z,copies/L,Agawam,MA,Hampden,2024-07-24T00:00:00Z,2023-02-07,arch
BioBot,Municipal,Douglas WWTP,1327004.40285,2,Detected,2022-07-26T00:00:00Z,copies/L,East Douglas,MA,Worcester,2024-07-24T00:00:00Z,2022-07-26,arch
BioBot,Municipal,Lynn WWTF,539935.4799,1,Detected,2023-02-21T00:00:00Z,copies/L,Lynn,MA,Essex,2024-07-24T00:00:00Z,2023-02-21,arch
BioBot,Municipal,Hull WWTF,1982882.4946666667,3,Detected,2022-05-10T00:00:00Z,copies/L,Hull,MA,Plymouth,2024-07-24T00:00:00Z,2022-05-10,arch
BioBot,Municipal,Haverhill WWTP,189589.81295,4,Detected,2023-05-22T00:00:00Z,copies/L,Haverhill,MA,Essex,2024-07-24T00:00:00Z,2023-05-22,arch
BioBot,Municipal,Pittsfield WWTP,182027.873425,4,Detected,2023-07-17T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2023-07-17,arch
BioBot,Municipal,Uxbridge WWTF,277214.2549819588,3,Detected,2024-04-01T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2024-07-24T00:00:00Z,2024-04-01,arch
BioBot,Municipal,MWRA Southern,195990.56906666668,3,Detected,2023-06-06T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2023-06-06,arch
